date,state_code,state_name,actual,normal,deviation,rainfall_1day,rainfall_3day,rainfall_7day,temperature,humidity,pressure,wind_speed,flood_occurred
2014-07-13,6,Haryana,0.04,6.06,-99.34,0.04,0.1099999999999822,1.8899999999999963,36.1,44,973.5,10.6,0.0
2014-07-14,6,Haryana,2.78,6.54,-57.49,2.78,2.889999999999982,2.949999999999996,34.0,57,973.3,9.2,0.0
2014-07-15,6,Haryana,0.3,7.13,-95.79,0.3,3.119999999999982,3.219999999999996,34.4,56,971.9,11.7,0.0
2014-07-16,6,Haryana,1.67,5.93,-71.84,1.67,4.749999999999982,4.889999999999996,32.3,63,973.2,15.7,0.0
2014-07-17,6,Haryana,4.03,5.07,-20.51,4.03,5.999999999999982,8.889999999999997,31.7,63,972.8,9.5,0.0
2014-07-18,6,Haryana,24.25,4.65,421.51,24.25,29.94999999999998,33.14,28.0,83,971.5,6.2,0.0
2014-07-19,6,Haryana,8.64,5.2,66.15,8.64,36.91999999999998,41.71,30.0,69,971.6,9.3,0.0
2014-07-20,6,Haryana,1.7,6.86,-75.22,1.7,34.58999999999998,43.37,30.6,70,973.2,8.9,0.0
2014-07-21,6,Haryana,0.81,5.91,-86.29,0.81,11.149999999999984,41.4,32.1,63,972.8,6.6,0.0
2014-07-22,6,Haryana,0.03,6.73,-99.55,0.03,2.5399999999999823,41.13,32.6,61,973.1,8.0,0.0
2014-07-23,6,Haryana,0.85,5.7,-85.09,0.85,1.6899999999999822,40.31,31.8,62,973.5,16.0,0.0
2014-07-24,6,Haryana,1.3,4.93,-73.63,1.3,2.1799999999999824,37.58,30.9,62,974.6,14.9,0.0
2014-07-25,6,Haryana,0.51,6.13,-91.68,0.51,2.6599999999999824,13.839999999999996,29.8,66,976.8,11.9,0.0
2014-07-26,6,Haryana,0.02,6.35,-99.69,0.02,1.8299999999999823,5.219999999999996,31.3,61,978.2,11.2,0.0
2014-07-27,6,Haryana,0.34,5.45,-93.76,0.34,0.8699999999999823,3.859999999999996,30.6,72,978.3,8.0,0.0
2014-07-28,6,Haryana,4.62,5.95,-22.35,4.62,4.979999999999983,7.669999999999996,28.2,83,975.9,5.2,0.0
2014-07-29,6,Haryana,7.09,4.41,60.77,7.09,12.049999999999985,14.729999999999997,27.8,84,975.4,8.1,0.0
2014-07-30,6,Haryana,2.82,4.54,-37.89,2.82,14.529999999999983,16.699999999999996,29.9,74,976.2,7.2,0.0
2014-07-31,6,Haryana,0.81,4.76,-82.98,0.81,10.71999999999998,16.209999999999997,30.1,76,976.2,9.7,0.0
2014-08-01,6,Haryana,4.46,6.38,-30.09,4.46,8.089999999999982,20.16,29.8,79,975.1,7.0,0.0
2014-08-02,6,Haryana,1.39,6.76,-79.44,1.39,6.6599999999999815,21.53,30.4,79,973.8,4.1,0.0
2014-08-03,6,Haryana,4.1,4.67,-12.21,4.1,9.949999999999982,25.29,29.3,82,972.2,8.4,0.0
2014-08-04,6,Haryana,2.69,6.09,-55.83,2.69,8.179999999999982,23.36,28.4,85,972.1,10.7,0.0
2014-08-05,6,Haryana,7.86,5.23,50.29,7.86,14.64999999999998,24.129999999999995,27.0,92,973.9,5.0,0.0
2014-08-06,6,Haryana,0.59,5.73,-89.7,0.59,11.139999999999985,21.899999999999995,29.3,82,973.7,4.4,0.0
2014-08-07,6,Haryana,4.18,5.11,-18.2,4.18,12.62999999999998,25.27,29.5,78,973.5,8.5,0.0
2014-08-08,6,Haryana,0.09,5.25,-98.29,0.09,4.859999999999981,20.899999999999995,29.3,77,974.8,6.6,0.0
2014-08-09,6,Haryana,1.8,6.23,-71.11,1.8,6.069999999999981,21.309999999999995,29.8,78,976.7,5.6,0.0
2014-08-10,6,Haryana,1.84,4.92,-62.6,1.84,3.7299999999999818,19.05,29.8,80,977.3,5.9,0.0
2014-08-11,6,Haryana,4.61,5.86,-21.33,4.61,8.249999999999982,20.969999999999995,29.7,80,976.5,7.1,0.0
2014-08-12,6,Haryana,0.99,8.11,-87.79,0.99,7.439999999999982,14.099999999999996,30.8,70,975.5,11.7,0.0
2014-08-13,6,Haryana,0.17,6.82,-97.51,0.17,5.769999999999982,13.679999999999996,30.7,66,975.1,19.1,0.0
2014-08-14,6,Haryana,0.35,5.63,-93.78,0.35,1.5099999999999814,9.849999999999998,30.3,64,974.0,21.9,0.0
2014-08-15,6,Haryana,0.63,6.25,-89.92,0.63,1.1499999999999813,10.389999999999995,30.1,64,974.7,19.7,0.0
2014-08-16,6,Haryana,1.88,5.65,-66.73,1.88,2.859999999999981,10.469999999999995,29.6,61,978.5,9.6,0.0
2014-08-17,6,Haryana,0.02,4.58,-99.56,0.02,2.529999999999981,8.649999999999997,30.3,58,979.6,10.1,0.0
2014-08-18,6,Haryana,0.0,5.58,-100.0,0.0,1.8999999999999813,4.0399999999999965,30.4,62,981.5,6.8,0.0
2014-08-19,6,Haryana,0.0,7.5,-100.0,0.0,0.0199999999999813,3.0499999999999963,32.0,54,981.6,7.7,0.0
2014-08-20,6,Haryana,0.0,5.5,-100.0,0.0,0.0,2.8799999999999963,32.7,47,979.3,10.4,0.0
2014-08-21,6,Haryana,0.0,6.31,-100.0,0.0,0.0,2.5299999999999967,32.8,41,977.5,13.7,0.0
2014-08-22,6,Haryana,0.0,5.12,-100.0,0.0,0.0,1.8999999999999964,32.5,44,978.5,10.3,0.0
2014-08-23,6,Haryana,0.0,5.53,-100.0,0.0,0.0,0.0199999999999964,32.6,43,980.0,9.9,0.0
2014-08-24,6,Haryana,0.0,4.31,-100.0,0.0,0.0,0.0,33.3,41,979.6,9.0,0.0
2014-08-25,6,Haryana,0.0,3.47,-100.0,0.0,0.0,0.0,33.8,41,979.2,10.7,0.0
2014-08-26,6,Haryana,0.0,4.23,-100.0,0.0,0.0,0.0,34.3,43,978.6,9.6,0.0
2014-08-27,6,Haryana,0.02,4.8,-99.58,0.02,0.0199999999999813,0.0199999999999964,32.3,54,977.9,8.7,0.0
2014-08-28,6,Haryana,0.2,4.73,-95.77,0.2,0.2199999999999813,0.2199999999999964,30.9,61,979.8,5.7,0.0
2014-08-29,6,Haryana,1.42,3.55,-60.0,1.42,1.6399999999999813,1.6399999999999963,30.3,69,979.9,6.6,0.0
2014-08-30,6,Haryana,2.02,2.08,-2.88,2.02,3.639999999999981,3.6599999999999966,29.8,72,978.9,6.0,0.0
2014-08-31,6,Haryana,4.03,2.04,97.55,4.03,7.469999999999982,7.689999999999996,29.0,79,977.6,6.5,0.0
2014-09-01,6,Haryana,7.15,3.79,88.65,7.15,13.199999999999982,14.839999999999996,29.4,71,977.1,14.1,0.0
2014-09-02,6,Haryana,5.75,5.37,7.08,5.75,16.929999999999982,20.59,28.5,73,978.2,16.2,0.0
2014-09-03,6,Haryana,1.98,4.53,-56.29,1.98,14.87999999999998,22.55,27.6,80,977.3,18.5,0.0
2014-09-04,6,Haryana,8.74,2.49,251.0,8.74,16.46999999999998,31.09,27.1,83,975.6,21.0,0.0
2014-09-05,6,Haryana,13.21,2.69,391.08,13.21,23.929999999999986,42.88,25.8,90,974.7,17.1,0.0
2014-09-06,6,Haryana,28.52,2.28,1150.88,28.52,50.46999999999999,69.38,27.7,80,978.3,5.7,0.0
2014-09-07,6,Haryana,1.42,3.14,-54.78,1.42,43.14999999999998,66.77,28.4,80,979.9,5.0,0.0
2014-09-08,6,Haryana,0.35,4.3,-91.86,0.35,30.289999999999974,59.97,28.9,80,980.0,6.7,0.0
2014-09-09,6,Haryana,0.68,3.79,-82.06,0.68,2.4499999999999824,54.9,29.4,77,978.7,6.6,0.0
2014-09-10,6,Haryana,0.64,2.99,-78.6,0.64,1.6699999999999822,53.56,28.3,81,979.3,4.4,0.0
2014-09-11,6,Haryana,3.98,3.59,10.86,3.98,5.299999999999982,48.8,27.5,83,980.9,4.1,0.0
2014-09-12,6,Haryana,2.76,3.15,-12.38,2.76,7.379999999999982,38.35,27.6,81,981.5,6.0,0.0
2014-09-13,6,Haryana,2.43,3.88,-37.37,2.43,9.169999999999982,12.26,28.1,78,980.3,6.6,0.0
2014-09-14,6,Haryana,0.02,2.75,-99.27,0.02,5.209999999999982,10.86,28.2,79,980.8,6.6,0.0
2014-09-15,6,Haryana,1.19,3.07,-61.24,1.19,3.6399999999999824,11.7,28.2,78,980.7,7.0,0.0
2014-09-16,6,Haryana,0.0,3.02,-100.0,0.0,1.2099999999999822,11.02,28.6,72,979.2,7.4,0.0
2014-09-17,6,Haryana,0.04,2.28,-98.25,0.04,1.2299999999999822,10.42,28.9,70,978.3,7.5,0.0
2014-09-18,6,Haryana,0.0,1.63,-100.0,0.0,0.0399999999999822,6.44,29.6,62,979.6,11.1,0.0
2014-09-19,6,Haryana,0.0,1.33,-100.0,0.0,0.0399999999999822,3.68,29.5,62,980.2,9.4,0.0
2014-09-20,6,Haryana,0.0,1.32,-100.0,0.0,0.0,1.25,29.4,62,979.1,7.9,0.0
2014-09-21,6,Haryana,0.07,2.7,-97.41,0.07,0.0699999999999822,1.3,29.6,55,979.7,8.6,0.0
2014-09-22,6,Haryana,0.0,1.73,-100.0,0.0,0.0699999999999822,0.11,30.0,52,980.8,12.4,0.0
2014-09-23,6,Haryana,0.0,2.53,-100.0,0.0,0.0699999999999822,0.11,29.7,48,980.5,13.8,0.0
2014-09-24,6,Haryana,0.0,3.61,-100.0,0.0,0.0,0.07,29.3,46,981.9,12.4,0.0
2014-09-25,6,Haryana,0.0,4.35,-100.0,0.0,0.0,0.07,29.4,49,983.5,10.5,0.0
2014-09-26,6,Haryana,0.0,4.34,-100.0,0.0,0.0,0.07,29.4,49,984.1,9.6,0.0
2014-09-27,6,Haryana,0.0,2.43,-100.0,0.0,0.0,0.07,29.8,47,984.9,10.7,0.0
2014-09-28,6,Haryana,0.0,1.25,-100.0,0.0,0.0,0.0,29.9,46,985.5,10.5,0.0
2014-09-29,6,Haryana,0.02,1.13,-98.23,0.02,0.0199999999999822,0.02,30.1,45,985.0,9.6,0.0
2014-09-30,6,Haryana,0.0,0.92,-100.0,0.0,0.0199999999999822,0.02,30.3,45,984.9,9.7,0.0
2014-10-01,6,Haryana,0.02,1.3,-98.46,0.02,0.0399999999999822,0.04,30.1,48,986.0,8.5,0.0
2014-10-02,6,Haryana,0.89,0.78,14.1,0.89,0.9099999999999824,0.93,30.1,51,985.6,6.1,0.0
2014-10-03,6,Haryana,0.0,0.76,-100.0,0.0,0.9099999999999824,0.93,30.5,47,984.0,6.7,0.0
2014-10-04,6,Haryana,0.0,1.7,-100.0,0.0,0.8899999999999822,0.93,30.9,42,984.3,8.1,0.0
2014-10-05,6,Haryana,0.0,2.02,-100.0,0.0,0.0,0.93,30.8,46,985.9,6.2,0.0
2014-10-06,6,Haryana,0.0,0.72,-100.0,0.0,0.0,0.91,30.7,48,986.5,7.5,0.0
2014-10-07,6,Haryana,0.0,0.55,-100.0,0.0,0.0,0.91,30.2,53,984.5,8.1,0.0
2014-10-08,6,Haryana,0.9,0.63,42.86,0.9,0.8999999999999823,1.79,30.3,50,985.5,9.6,0.0
2014-10-09,6,Haryana,2.0,1.41,41.84,2.0,2.899999999999982,2.9,28.4,50,986.3,7.8,0.0
2014-10-10,6,Haryana,0.0,0.74,-100.0,0.0,2.899999999999982,2.9,27.6,46,985.1,7.7,0.0
2014-10-11,6,Haryana,0.0,0.71,-100.0,0.0,1.9999999999999825,2.9,27.4,49,984.1,6.2,0.0
2014-10-12,6,Haryana,0.0,0.65,-100.0,0.0,0.0,2.9,26.7,49,984.9,6.7,0.0
2014-10-13,6,Haryana,0.0,0.6,-100.0,0.0,0.0,2.9,26.9,51,985.4,9.2,0.0
2014-10-14,6,Haryana,7.28,0.54,1248.15,7.28,7.2799999999999825,10.18,23.6,79,986.2,8.1,0.0
2014-10-15,6,Haryana,0.62,0.11,463.64,0.62,7.899999999999983,9.9,23.3,67,989.9,5.5,0.0
2014-10-16,6,Haryana,0.29,0.11,163.64,0.29,8.189999999999982,8.19,23.0,56,989.5,7.5,0.0
2014-10-17,6,Haryana,0.0,0.11,-100.0,0.0,0.9099999999999822,8.19,23.2,55,989.2,6.1,0.0
2014-10-18,6,Haryana,0.0,0.19,-100.0,0.0,0.2899999999999822,8.19,23.4,55,988.4,5.5,0.0
2014-10-19,6,Haryana,0.0,0.05,-100.0,0.0,0.0,8.19,24.1,54,987.9,6.3,0.0
2014-10-20,6,Haryana,0.0,0.09,-100.0,0.0,0.0,8.19,25.1,54,988.6,7.1,0.0
2014-10-21,6,Haryana,0.0,0.18,-100.0,0.0,0.0,0.9100000000000008,26.3,54,989.8,6.0,0.0
2014-10-22,6,Haryana,0.0,0.35,-100.0,0.0,0.0,0.2900000000000008,26.7,53,990.2,6.0,0.0
2014-10-23,6,Haryana,0.0,0.31,-100.0,0.0,0.0,0.0,26.2,56,988.3,5.7,0.0
2014-10-24,6,Haryana,0.0,0.12,-100.0,0.0,0.0,0.0,25.8,60,987.3,6.6,0.0
2014-10-25,6,Haryana,0.0,0.11,-100.0,0.0,0.0,0.0,25.4,60,987.3,7.3,0.0
2014-10-26,6,Haryana,0.0,0.0,,0.0,0.0,0.0,25.1,61,990.1,7.6,0.0
2014-10-27,6,Haryana,0.0,0.11,-100.0,0.0,0.0,0.0,25.1,59,989.5,5.4,0.0
2014-10-28,6,Haryana,0.0,0.06,-100.0,0.0,0.0,0.0,25.0,60,987.6,6.6,0.0
2014-10-29,6,Haryana,0.1,0.09,11.11,0.1,0.0999999999999822,0.1000000000000009,24.3,62,987.9,5.8,0.0
2014-10-30,6,Haryana,0.0,0.29,-100.0,0.0,0.0999999999999822,0.1000000000000009,24.4,53,987.9,6.1,0.0
2014-10-31,6,Haryana,0.0,0.02,-100.0,0.0,0.0999999999999822,0.1000000000000009,24.0,49,989.2,7.6,0.0
2014-11-01,6,Haryana,0.0,0.18,-100.0,0.0,0.0,0.1000000000000009,23.1,46,989.5,8.6,0.0
2014-11-02,6,Haryana,0.0,0.12,-100.0,0.0,0.0,0.1000000000000009,22.7,43,989.7,9.2,0.0
2014-11-03,6,Haryana,0.0,0.46,-100.0,0.0,0.0,0.1000000000000009,23.6,47,989.3,8.6,0.0
2014-11-04,6,Haryana,0.0,0.37,-100.0,0.0,0.0,0.1000000000000009,24.1,50,988.1,8.0,0.0
2014-11-05,6,Haryana,0.0,0.03,-100.0,0.0,0.0,0.0,23.7,54,988.5,8.7,0.0
2014-11-06,6,Haryana,0.0,0.38,-100.0,0.0,0.0,0.0,23.4,54,987.3,9.2,0.0
2014-11-07,6,Haryana,0.0,0.11,-100.0,0.0,0.0,0.0,24.8,58,987.7,6.0,0.0
2014-11-08,6,Haryana,0.19,0.0,,0.19,0.1899999999999822,0.1900000000000009,25.0,59,989.9,6.9,0.0
2014-11-09,6,Haryana,0.0,0.0,,0.0,0.1899999999999822,0.1900000000000009,23.9,49,991.3,10.1,0.0
2014-11-10,6,Haryana,0.0,0.0,,0.0,0.1899999999999822,0.1900000000000009,21.3,37,989.9,8.7,0.0
2014-11-11,6,Haryana,0.0,0.02,-100.0,0.0,0.0,0.1900000000000009,20.1,46,989.4,6.6,0.0
2014-11-12,6,Haryana,0.0,0.11,-100.0,0.0,0.0,0.1900000000000009,19.7,45,990.8,7.4,0.0
2014-11-13,6,Haryana,0.0,0.07,-100.0,0.0,0.0,0.1900000000000009,19.3,47,991.3,7.9,0.0
2014-11-14,6,Haryana,0.0,0.11,-100.0,0.0,0.0,0.1900000000000009,18.7,39,991.4,9.0,0.0
2014-11-15,6,Haryana,0.0,0.04,-100.0,0.0,0.0,0.0,19.0,42,989.7,9.8,0.0
2014-11-16,6,Haryana,0.0,0.04,-100.0,0.0,0.0,0.0,19.3,45,989.8,8.4,0.0
2014-11-17,6,Haryana,0.0,0.0,,0.0,0.0,0.0,19.1,45,990.4,8.7,0.0
2014-11-18,6,Haryana,0.0,0.01,-100.0,0.0,0.0,0.0,18.7,48,991.4,6.8,0.0
2014-11-19,6,Haryana,0.0,0.01,-100.0,0.0,0.0,0.0,19.0,50,991.3,7.3,0.0
2014-11-20,6,Haryana,0.0,0.16,-100.0,0.0,0.0,0.0,19.0,52,989.6,7.5,0.0
2014-11-21,6,Haryana,0.0,0.66,-100.0,0.0,0.0,0.0,19.1,51,988.8,7.8,0.0
2014-11-22,6,Haryana,0.0,0.07,-100.0,0.0,0.0,0.0,18.9,54,987.9,5.8,0.0
2014-11-23,6,Haryana,0.0,0.07,-100.0,0.0,0.0,0.0,18.7,51,989.6,7.4,0.0
2014-11-24,6,Haryana,0.0,0.1,-100.0,0.0,0.0,0.0,17.9,50,990.3,8.1,0.0
2014-11-25,6,Haryana,0.0,0.32,-100.0,0.0,0.0,0.0,18.0,49,990.2,7.6,0.0
2014-11-26,6,Haryana,0.0,0.61,-100.0,0.0,0.0,0.0,18.7,53,986.5,9.9,0.0
2014-11-27,6,Haryana,0.0,0.45,-100.0,0.0,0.0,0.0,19.7,53,986.0,5.9,0.0
2014-11-28,6,Haryana,0.0,0.16,-100.0,0.0,0.0,0.0,20.6,54,987.0,5.6,0.0
2014-11-29,6,Haryana,0.0,0.09,-100.0,0.0,0.0,0.0,21.5,61,987.4,5.8,0.0
2014-11-30,6,Haryana,0.0,0.04,-100.0,0.0,0.0,0.0,20.7,53,989.0,8.1,0.0
2014-12-01,6,Haryana,0.0,0.0,,0.0,0.0,0.0,20.1,45,989.6,11.6,0.0
2014-12-02,6,Haryana,0.0,0.01,-100.0,0.0,0.0,0.0,19.7,48,989.4,12.0,0.0
2014-12-03,6,Haryana,0.0,0.1,-100.0,0.0,0.0,0.0,20.2,54,989.1,12.1,0.0
2014-12-04,6,Haryana,0.0,0.0,,0.0,0.0,0.0,19.8,54,990.1,9.2,0.0
2014-12-05,6,Haryana,0.0,0.06,-100.0,0.0,0.0,0.0,18.9,56,991.9,7.1,0.0
2014-12-06,6,Haryana,0.0,0.1,-100.0,0.0,0.0,0.0,18.8,51,991.4,9.4,0.0
2014-12-07,6,Haryana,0.0,0.14,-100.0,0.0,0.0,0.0,18.3,41,990.0,9.8,0.0
2014-12-08,6,Haryana,0.0,0.01,-100.0,0.0,0.0,0.0,17.6,47,989.3,7.1,0.0
2014-12-09,6,Haryana,0.0,0.1,-100.0,0.0,0.0,0.0,17.8,52,990.8,5.2,0.0
2014-12-10,6,Haryana,0.0,0.19,-100.0,0.0,0.0,0.0,15.5,44,991.9,8.1,0.0
2014-12-11,6,Haryana,0.0,0.23,-100.0,0.0,0.0,0.0,14.5,49,991.7,8.6,0.0
2014-12-12,6,Haryana,0.0,0.38,-100.0,0.0,0.0,0.0,14.4,50,991.2,7.2,0.0
2014-12-13,6,Haryana,0.31,0.21,47.62,0.31,0.3099999999999822,0.3100000000000009,14.3,75,990.2,10.0,0.0
2014-12-14,6,Haryana,5.01,0.11,4454.55,5.01,5.319999999999982,5.32,14.6,85,990.6,6.0,0.0
2014-12-15,6,Haryana,6.49,0.17,3717.65,6.49,11.80999999999998,11.81,14.0,82,993.1,6.1,0.0
2014-12-16,6,Haryana,0.0,0.18,-100.0,0.0,11.499999999999982,11.81,13.6,75,995.4,7.6,0.0
2014-12-17,6,Haryana,0.0,0.41,-100.0,0.0,6.4899999999999824,11.81,12.8,72,994.9,9.2,0.0
2014-12-18,6,Haryana,0.0,0.14,-100.0,0.0,0.0,11.81,12.6,77,994.9,6.8,0.0
2014-12-19,6,Haryana,0.0,0.03,-100.0,0.0,0.0,11.81,12.3,82,996.1,5.2,0.0
2014-12-20,6,Haryana,0.0,0.04,-100.0,0.0,0.0,11.5,11.0,80,993.8,8.5,0.0
2014-12-21,6,Haryana,0.0,0.11,-100.0,0.0,0.0,6.490000000000001,10.8,84,991.6,5.5,0.0
2014-12-22,6,Haryana,0.0,0.44,-100.0,0.0,0.0,0.0,10.4,86,990.6,6.2,0.0
2014-12-23,6,Haryana,0.0,0.49,-100.0,0.0,0.0,0.0,11.6,85,990.8,7.9,0.0
2014-12-24,6,Haryana,0.0,0.31,-100.0,0.0,0.0,0.0,11.8,83,993.9,5.2,0.0
2014-12-25,6,Haryana,0.0,0.23,-100.0,0.0,0.0,0.0,11.9,80,993.7,8.3,0.0
2014-12-26,6,Haryana,0.0,0.29,-100.0,0.0,0.0,0.0,12.4,73,992.3,10.9,0.0
2014-12-27,6,Haryana,0.0,0.46,-100.0,0.0,0.0,0.0,12.9,69,991.6,8.2,0.0
2014-12-28,6,Haryana,0.0,0.37,-100.0,0.0,0.0,0.0,12.0,69,993.6,3.8,0.0
2014-12-29,6,Haryana,0.0,0.45,-100.0,0.0,0.0,0.0,10.6,76,992.0,6.8,0.0
2014-12-30,6,Haryana,0.0,0.61,-100.0,0.0,0.0,0.0,9.8,81,989.1,5.9,0.0
2014-12-31,6,Haryana,0.0,0.29,-100.0,0.0,0.0,0.0,11.2,77,990.3,8.6,0.0
2015-01-01,6,Haryana,0.0,0.94,-100.0,0.0,0.0,0.0,14.8,71,991.6,7.8,0.0
2015-01-02,6,Haryana,0.64,0.73,-12.33,0.64,0.6399999999999822,0.6400000000000009,14.3,88,992.2,7.0,0.0
2015-01-03,6,Haryana,2.61,0.28,832.14,2.61,3.2499999999999822,3.250000000000001,14.1,85,991.9,5.2,0.0
2015-01-04,6,Haryana,0.32,0.84,-61.9,0.32,3.569999999999982,3.5700000000000007,12.9,79,993.8,7.4,0.0
2015-01-05,6,Haryana,0.0,0.9,-100.0,0.0,2.929999999999982,3.5700000000000007,13.7,77,991.5,13.4,0.0
2015-01-06,6,Haryana,0.0,0.31,-100.0,0.0,0.3199999999999822,3.5700000000000007,14.7,77,989.7,10.4,0.0
2015-01-07,6,Haryana,0.0,0.52,-100.0,0.0,0.0,3.5700000000000007,14.3,77,989.8,5.6,0.0
2015-01-08,6,Haryana,0.0,0.69,-100.0,0.0,0.0,3.5700000000000007,12.7,82,991.9,5.2,0.0
2015-01-09,6,Haryana,0.0,0.99,-100.0,0.0,0.0,2.9300000000000006,11.8,85,993.5,5.0,0.0
2015-01-10,6,Haryana,0.0,0.39,-100.0,0.0,0.0,0.3200000000000009,11.6,82,992.8,8.7,0.0
2015-01-11,6,Haryana,0.0,0.1,-100.0,0.0,0.0,0.0,11.9,82,992.6,7.1,0.0
2015-01-12,6,Haryana,0.0,0.14,-100.0,0.0,0.0,0.0,10.5,88,992.5,5.3,0.0
2015-01-13,6,Haryana,0.0,0.3,-100.0,0.0,0.0,0.0,11.9,85,990.6,11.4,0.0
2015-01-14,6,Haryana,0.95,0.42,126.19,0.95,0.9499999999999822,0.9500000000000008,12.9,85,990.2,9.7,0.0
2015-01-15,6,Haryana,0.77,0.52,48.08,0.77,1.7199999999999822,1.7200000000000009,12.6,79,993.5,5.2,0.0
2015-01-16,6,Haryana,0.0,0.95,-100.0,0.0,1.7199999999999822,1.7200000000000009,13.1,77,993.3,7.8,0.0
2015-01-17,6,Haryana,0.0,1.05,-100.0,0.0,0.7699999999999823,1.7200000000000009,13.5,76,993.3,7.9,0.0
2015-01-18,6,Haryana,0.0,0.67,-100.0,0.0,0.0,1.7200000000000009,13.1,75,992.6,7.7,0.0
2015-01-19,6,Haryana,0.0,0.32,-100.0,0.0,0.0,1.7200000000000009,13.2,73,992.5,5.0,0.0
2015-01-20,6,Haryana,0.0,1.02,-100.0,0.0,0.0,1.7200000000000009,12.8,77,992.8,9.7,0.0
2015-01-21,6,Haryana,0.19,0.3,-36.67,0.19,0.1899999999999822,0.9600000000000009,13.3,79,994.3,15.4,0.0
2015-01-22,6,Haryana,3.13,0.18,1638.89,3.13,3.319999999999982,3.3200000000000007,13.8,82,993.7,10.4,0.0
2015-01-23,6,Haryana,2.96,0.47,529.79,2.96,6.279999999999982,6.280000000000001,14.2,85,993.9,5.7,0.0
2015-01-24,6,Haryana,0.0,1.3,-100.0,0.0,6.089999999999982,6.280000000000001,13.7,78,994.3,6.8,0.0
2015-01-25,6,Haryana,0.0,0.95,-100.0,0.0,2.959999999999982,6.280000000000001,13.4,73,994.4,6.0,0.0
2015-01-26,6,Haryana,0.38,0.91,-58.24,0.38,0.3799999999999822,6.660000000000001,12.0,74,994.1,6.7,0.0
2015-01-27,6,Haryana,0.32,0.59,-45.76,0.32,0.6999999999999822,6.98,11.2,72,993.8,8.6,0.0
2015-01-28,6,Haryana,0.0,0.58,-100.0,0.0,0.6999999999999822,6.79,10.9,72,992.3,10.0,0.0
2015-01-29,6,Haryana,0.0,1.02,-100.0,0.0,0.3199999999999822,3.660000000000001,10.3,70,992.9,8.5,0.0
2015-01-30,6,Haryana,0.0,1.15,-100.0,0.0,0.0,0.7000000000000008,11.5,66,994.8,10.0,0.0
2015-01-31,6,Haryana,0.0,0.8,-100.0,0.0,0.0,0.7000000000000008,13.1,64,992.0,8.3,0.0
2015-02-01,6,Haryana,0.0,0.69,-100.0,0.0,0.0,0.7000000000000008,13.8,73,991.1,9.3,0.0
2015-02-02,6,Haryana,0.0,0.59,-100.0,0.0,0.0,0.3200000000000009,16.2,73,991.1,14.3,0.0
2015-02-03,6,Haryana,4.67,0.26,1696.15,4.67,4.669999999999982,4.670000000000001,15.9,80,994.0,13.0,0.0
2015-02-04,6,Haryana,0.0,1.1,-100.0,0.0,4.669999999999982,4.670000000000001,13.3,86,996.9,8.3,0.0
2015-02-05,6,Haryana,0.0,1.14,-100.0,0.0,4.669999999999982,4.670000000000001,13.6,76,993.6,9.0,0.0
2015-02-06,6,Haryana,0.0,0.25,-100.0,0.0,0.0,4.670000000000001,13.6,72,992.7,5.8,0.0
2015-02-07,6,Haryana,0.0,0.21,-100.0,0.0,0.0,4.670000000000001,14.2,71,991.4,6.9,0.0
2015-02-08,6,Haryana,0.0,0.32,-100.0,0.0,0.0,4.670000000000001,14.7,73,991.6,7.2,0.0
2015-02-09,6,Haryana,0.0,0.19,-100.0,0.0,0.0,4.670000000000001,15.1,73,994.2,8.1,0.0
2015-02-10,6,Haryana,0.0,0.26,-100.0,0.0,0.0,0.0,14.4,68,994.2,8.5,0.0
2015-02-11,6,Haryana,0.0,0.29,-100.0,0.0,0.0,0.0,14.0,65,991.4,7.1,0.0
2015-02-12,6,Haryana,0.0,0.2,-100.0,0.0,0.0,0.0,14.7,67,990.5,8.1,0.0
2015-02-13,6,Haryana,0.0,0.77,-100.0,0.0,0.0,0.0,16.1,65,987.4,9.3,0.0
2015-02-14,6,Haryana,0.0,0.3,-100.0,0.0,0.0,0.0,17.7,68,984.6,7.9,0.0
2015-02-15,6,Haryana,0.0,0.17,-100.0,0.0,0.0,0.0,18.0,72,986.7,5.8,0.0
2015-02-16,6,Haryana,0.02,0.53,-96.23,0.02,0.0199999999999822,0.0200000000000008,20.2,67,987.3,17.7,0.0
2015-02-17,6,Haryana,0.0,0.78,-100.0,0.0,0.0199999999999822,0.0200000000000008,20.3,74,986.9,10.9,0.0
2015-02-18,6,Haryana,0.0,0.81,-100.0,0.0,0.0199999999999822,0.0200000000000008,19.2,81,986.4,8.3,0.0
2015-02-19,6,Haryana,0.0,1.69,-100.0,0.0,0.0,0.0200000000000008,19.7,78,986.4,12.7,0.0
2015-02-20,6,Haryana,0.57,1.48,-61.49,0.57,0.5699999999999822,0.5900000000000009,20.7,73,988.0,12.0,0.0
2015-02-21,6,Haryana,0.51,0.93,-45.16,0.51,1.0799999999999823,1.100000000000001,19.8,77,989.9,10.0,0.0
2015-02-22,6,Haryana,0.0,0.47,-100.0,0.0,1.0799999999999823,1.100000000000001,20.2,71,989.0,12.9,0.0
2015-02-23,6,Haryana,0.0,0.05,-100.0,0.0,0.5099999999999822,1.080000000000001,19.9,79,989.4,5.5,0.0
2015-02-24,6,Haryana,0.0,0.47,-100.0,0.0,0.0,1.080000000000001,21.1,79,985.6,10.5,0.0
