date,state_name,temperature,humidity,pressure,wind_speed
2016-02-09,West Bengal,23.3,75,1012.0,5.7
2016-02-10,West Bengal,22.7,68,1011.3,5.0
2016-02-11,West Bengal,23.9,78,1009.9,10.4
2016-02-12,West Bengal,25.3,76,1009.8,8.9
2016-02-13,West Bengal,24.7,81,1011.7,6.8
2016-02-14,West Bengal,24.9,82,1012.2,6.5
2016-02-15,West Bengal,25.4,79,1014.0,4.2
2016-02-16,West Bengal,26.3,76,1014.6,4.4
2016-02-17,West Bengal,26.6,73,1014.3,5.0
2016-02-18,West Bengal,27.0,68,1012.6,6.0
2016-02-19,West Bengal,27.8,62,1011.8,8.1
2016-02-20,West Bengal,28.4,59,1010.6,7.4
2016-02-21,West Bengal,28.8,60,1008.8,7.6
2016-02-22,West Bengal,27.7,61,1011.3,7.4
2016-02-23,West Bengal,26.8,75,1011.5,4.9
2016-02-24,West Bengal,23.0,91,1011.5,6.3
2016-02-25,West Bengal,23.5,87,1014.2,6.2
2016-02-26,West Bengal,23.6,89,1015.9,5.7
2016-02-27,West Bengal,23.8,82,1015.8,5.0
2016-02-28,West Bengal,24.4,83,1016.4,3.2
2016-02-29,West Bengal,25.1,83,1015.8,4.0
2016-03-01,West Bengal,25.4,78,1013.6,5.4
2016-03-02,West Bengal,25.5,82,1013.8,7.2
2016-03-03,West Bengal,25.5,82,1013.4,7.1
2016-03-04,West Bengal,26.2,76,1011.2,7.4
2016-03-05,West Bengal,26.7,78,1010.2,6.5
2016-03-06,West Bengal,26.8,78,1010.7,4.7
2016-03-07,West Bengal,26.7,72,1010.2,5.6
2016-03-08,West Bengal,27.1,72,1009.4,7.7
2016-03-09,West Bengal,27.4,70,1008.8,9.2
2016-03-10,West Bengal,27.9,76,1010.2,5.0
2016-03-11,West Bengal,28.1,76,1010.2,6.5
2016-03-12,West Bengal,28.0,72,1008.8,7.0
2016-03-13,West Bengal,27.7,67,1011.2,9.7
2016-03-14,West Bengal,26.2,67,1011.8,7.8
2016-03-15,West Bengal,26.8,67,1010.3,5.4
2016-03-16,West Bengal,27.1,69,1009.3,5.6
2016-03-17,West Bengal,27.2,60,1010.7,6.7
2016-03-18,West Bengal,27.4,77,1008.8,8.4
2016-03-19,West Bengal,27.4,83,1007.4,11.1
2016-03-20,West Bengal,27.9,82,1006.7,6.8
2016-03-21,West Bengal,29.0,74,1005.6,7.3
2016-03-22,West Bengal,28.6,67,1005.9,5.3
2016-03-23,West Bengal,27.7,67,1007.8,5.7
2016-03-24,West Bengal,27.4,65,1011.1,4.7
2016-03-25,West Bengal,28.4,68,1011.6,8.6
2016-03-26,West Bengal,28.8,71,1010.1,12.8
2016-03-27,West Bengal,28.6,75,1009.9,16.6
2016-03-28,West Bengal,29.3,65,1010.1,11.8
2016-03-29,West Bengal,29.2,72,1009.8,13.4
2016-03-30,West Bengal,28.9,74,1010.5,14.4
2016-03-31,West Bengal,28.2,76,1008.5,10.4
2016-04-01,West Bengal,27.4,79,1007.3,11.1
2016-04-02,West Bengal,27.6,82,1007.5,11.1
2016-04-03,West Bengal,29.2,77,1007.7,15.4
2016-04-04,West Bengal,29.9,76,1005.5,12.1
2016-04-05,West Bengal,30.4,78,1003.8,14.9
2016-04-06,West Bengal,31.6,56,1004.4,8.2
2016-04-07,West Bengal,31.4,61,1005.3,8.6
2016-04-08,West Bengal,31.1,67,1006.4,10.7
2016-04-09,West Bengal,31.6,65,1005.8,11.0
2016-04-10,West Bengal,32.2,59,1005.5,9.1
2016-04-11,West Bengal,33.1,53,1003.4,9.0
2016-04-12,West Bengal,33.2,52,1001.8,9.1
2016-04-13,West Bengal,32.3,55,1001.3,9.7
2016-04-14,West Bengal,31.7,66,1002.8,13.4
2016-04-15,West Bengal,32.1,65,1003.8,15.5
2016-04-16,West Bengal,31.1,73,1002.7,20.4
2016-04-17,West Bengal,31.9,70,1002.7,14.9
2016-04-18,West Bengal,32.0,68,1003.8,15.6
2016-04-19,West Bengal,32.8,62,1004.0,15.9
2016-04-20,West Bengal,31.9,65,1004.2,18.3
2016-04-21,West Bengal,31.9,69,1001.8,18.5
2016-04-22,West Bengal,32.6,67,1000.4,15.0
2016-04-23,West Bengal,33.1,65,997.7,14.6
2016-04-24,West Bengal,33.3,55,999.6,11.0
2016-04-25,West Bengal,31.8,72,1003.1,15.2
2016-04-26,West Bengal,31.5,72,1005.7,17.0
2016-04-27,West Bengal,32.2,70,1004.1,14.5
2016-04-28,West Bengal,32.4,70,1003.4,12.2
2016-04-29,West Bengal,32.7,68,1003.7,12.6
2016-04-30,West Bengal,32.5,62,1003.4,11.8
2016-05-01,West Bengal,32.3,62,1002.2,11.6
2016-05-02,West Bengal,30.3,74,1003.3,10.1
2016-05-03,West Bengal,30.0,78,1004.7,10.9
2016-05-04,West Bengal,29.7,79,1005.3,8.5
2016-05-05,West Bengal,30.0,77,1006.4,6.7
2016-05-06,West Bengal,29.9,75,1005.8,9.5
2016-05-07,West Bengal,30.2,76,1005.7,10.3
2016-05-08,West Bengal,29.4,78,1007.3,9.8
2016-05-09,West Bengal,29.7,79,1007.0,7.8
2016-05-10,West Bengal,29.9,79,1006.9,8.1
2016-05-11,West Bengal,30.3,74,1005.5,5.3
2016-05-12,West Bengal,30.7,75,1002.5,9.9
2016-05-13,West Bengal,30.4,78,1002.4,14.6
2016-05-14,West Bengal,31.2,74,1004.4,20.1
2016-05-15,West Bengal,31.2,72,1004.3,19.8
2016-05-16,West Bengal,31.3,71,1002.6,20.8
2016-05-17,West Bengal,31.2,71,1002.2,21.4
2016-05-18,West Bengal,30.7,71,1002.5,18.9
2016-05-19,West Bengal,27.6,86,1002.5,14.1
2016-05-20,West Bengal,26.2,94,999.7,11.4
2016-05-21,West Bengal,26.3,89,996.5,14.9
2016-05-22,West Bengal,29.9,81,998.0,7.5
2016-05-23,West Bengal,30.2,84,999.0,8.3
2016-05-24,West Bengal,29.8,84,999.4,5.5
2016-05-25,West Bengal,30.7,83,997.9,7.6
2016-05-26,West Bengal,30.1,84,999.6,6.6
2016-05-27,West Bengal,30.1,81,1000.8,11.3
2016-05-28,West Bengal,30.1,83,1000.6,5.7
2016-05-29,West Bengal,30.4,81,1001.0,5.4
2016-05-30,West Bengal,30.4,79,1001.5,7.0
2016-05-31,West Bengal,30.4,81,1002.4,7.7
2016-06-01,West Bengal,29.8,82,1003.5,8.1
2016-06-02,West Bengal,29.6,82,1002.8,8.9
2016-06-03,West Bengal,29.4,80,1003.2,9.8
2016-06-04,West Bengal,29.1,81,1004.3,8.6
2016-06-05,West Bengal,28.9,82,1004.7,8.5
2016-06-06,West Bengal,27.8,87,1004.1,8.7
2016-06-07,West Bengal,28.1,86,1003.3,8.5
2016-06-08,West Bengal,28.6,83,1001.3,8.1
2016-06-09,West Bengal,28.8,84,998.9,6.6
2016-06-10,West Bengal,30.3,82,998.3,6.6
2016-06-11,West Bengal,32.5,76,997.6,10.1
2016-06-12,West Bengal,31.6,79,998.5,13.7
2016-06-13,West Bengal,29.3,87,999.2,7.9
2016-06-14,West Bengal,30.2,82,998.0,6.9
2016-06-15,West Bengal,29.6,83,997.5,10.3
2016-06-16,West Bengal,28.8,82,998.4,7.5
2016-06-17,West Bengal,28.2,84,999.2,8.6
2016-06-18,West Bengal,28.2,85,1001.2,13.3
2016-06-19,West Bengal,28.5,84,1003.3,13.0
2016-06-20,West Bengal,29.1,80,1003.2,13.8
2016-06-21,West Bengal,29.3,81,1002.8,12.4
2016-06-22,West Bengal,29.5,79,1003.1,11.1
2016-06-23,West Bengal,29.4,80,1002.0,9.9
2016-06-24,West Bengal,28.6,84,1001.2,9.6
2016-06-25,West Bengal,29.3,78,1002.0,8.1
2016-06-26,West Bengal,28.6,85,1001.6,7.7
2016-06-27,West Bengal,28.5,84,999.7,11.5
2016-06-28,West Bengal,29.2,82,1000.3,13.4
2016-06-29,West Bengal,29.6,80,1001.2,12.4
2016-06-30,West Bengal,29.4,81,999.2,11.8
2016-07-01,West Bengal,28.4,85,996.8,11.6
2016-07-02,West Bengal,27.7,89,995.9,10.6
2016-07-03,West Bengal,27.4,91,996.1,13.2
2016-07-04,West Bengal,27.6,90,997.3,16.1
2016-07-05,West Bengal,27.5,92,996.6,13.6
2016-07-06,West Bengal,28.1,91,996.8,10.2
2016-07-07,West Bengal,28.7,86,996.7,8.2
2016-07-08,West Bengal,28.3,86,995.7,9.8
2016-07-09,West Bengal,28.0,85,995.0,10.3
2016-07-10,West Bengal,28.1,83,995.0,11.2
2016-07-11,West Bengal,27.9,86,995.8,11.7
2016-07-12,West Bengal,27.9,87,998.3,11.3
2016-07-13,West Bengal,29.1,81,998.8,10.5
2016-07-14,West Bengal,28.8,85,998.1,10.0
2016-07-15,West Bengal,27.8,90,998.7,10.2
2016-07-16,West Bengal,27.8,89,1001.6,15.9
2016-07-17,West Bengal,27.5,90,1004.6,15.2
2016-07-18,West Bengal,28.2,86,1003.0,13.3
2016-07-19,West Bengal,28.3,85,1000.9,9.0
2016-07-20,West Bengal,28.8,86,1000.7,9.9
2016-07-21,West Bengal,28.4,86,1001.6,12.7
2016-07-22,West Bengal,27.6,87,1002.5,12.5
2016-07-23,West Bengal,27.3,88,1003.5,13.1
2016-07-24,West Bengal,27.2,87,1003.9,12.5
2016-07-25,West Bengal,26.7,92,1004.6,13.3
2016-07-26,West Bengal,25.9,92,1006.1,12.8
2016-07-27,West Bengal,27.2,87,1006.0,9.0
2016-07-28,West Bengal,28.8,80,1003.9,8.3
2016-07-29,West Bengal,28.5,86,1002.0,6.1
2016-07-30,West Bengal,28.0,89,1001.4,5.5
2016-07-31,West Bengal,28.5,84,1000.2,5.3
2016-08-01,West Bengal,27.0,88,997.7,6.5
2016-08-02,West Bengal,26.5,91,995.3,10.4
2016-08-03,West Bengal,27.3,87,995.8,12.9
2016-08-04,West Bengal,27.6,85,995.8,14.5
2016-08-05,West Bengal,27.9,86,996.8,13.2
2016-08-06,West Bengal,26.4,94,998.4,11.5
2016-08-07,West Bengal,26.5,92,999.8,9.6
2016-08-08,West Bengal,26.4,94,999.3,5.0
2016-08-09,West Bengal,26.3,94,996.1,13.2
2016-08-10,West Bengal,25.6,95,996.5,16.1
2016-08-11,West Bengal,27.4,88,998.5,16.8
2016-08-12,West Bengal,28.3,85,999.6,11.5
2016-08-13,West Bengal,29.1,82,999.3,10.6
2016-08-14,West Bengal,28.6,86,998.1,7.3
2016-08-15,West Bengal,28.2,88,995.7,5.9
2016-08-16,West Bengal,28.4,86,993.2,9.6
2016-08-17,West Bengal,26.4,93,990.1,17.0
2016-08-18,West Bengal,27.7,86,996.4,15.5
2016-08-19,West Bengal,28.2,83,999.9,8.4
2016-08-20,West Bengal,29.5,82,999.9,7.2
2016-08-21,West Bengal,27.6,88,999.5,13.3
2016-08-22,West Bengal,26.1,92,1002.5,13.8
2016-08-23,West Bengal,27.9,86,1003.1,6.3
2016-08-24,West Bengal,28.8,82,1001.9,3.8
2016-08-25,West Bengal,29.0,85,1002.3,4.6
2016-08-26,West Bengal,28.8,83,1003.6,7.4
2016-08-27,West Bengal,28.7,82,1005.0,7.9
2016-08-28,West Bengal,28.7,83,1005.1,5.2
2016-08-29,West Bengal,28.9,85,1002.8,5.6
2016-08-30,West Bengal,29.2,83,1001.9,8.3
2016-08-31,West Bengal,27.6,89,1002.8,10.3
2016-09-01,West Bengal,27.9,89,1001.7,11.2
2016-09-02,West Bengal,28.3,87,999.8,11.3
2016-09-03,West Bengal,27.5,89,999.0,5.2
2016-09-04,West Bengal,28.0,89,999.5,4.7
2016-09-05,West Bengal,27.5,90,998.8,8.2
2016-09-06,West Bengal,26.7,90,999.3,11.9
2016-09-07,West Bengal,27.6,85,1000.2,8.9
2016-09-08,West Bengal,27.8,86,1002.0,11.1
2016-09-09,West Bengal,28.3,85,1003.6,10.4
2016-09-10,West Bengal,28.2,85,1003.5,9.3
2016-09-11,West Bengal,27.2,88,1003.1,7.5
2016-09-12,West Bengal,26.8,91,1003.7,7.6
2016-09-13,West Bengal,26.6,92,1005.0,6.5
2016-09-14,West Bengal,28.0,86,1005.2,7.9
2016-09-15,West Bengal,28.3,83,1004.4,7.2
2016-09-16,West Bengal,28.2,86,1003.7,6.3
2016-09-17,West Bengal,27.4,90,1003.5,7.4
2016-09-18,West Bengal,28.2,86,1004.6,7.3
2016-09-19,West Bengal,28.6,84,1003.5,6.1
2016-09-20,West Bengal,28.8,84,1003.5,7.4
2016-09-21,West Bengal,27.5,88,1006.2,8.6
2016-09-22,West Bengal,27.2,87,1006.2,8.6
2016-09-23,West Bengal,27.1,88,1003.9,8.8
2016-09-24,West Bengal,26.9,89,1002.8,9.4
2016-09-25,West Bengal,26.8,90,1003.8,8.5
2016-09-26,West Bengal,27.5,89,1004.9,7.1
2016-09-27,West Bengal,27.2,90,1005.0,5.7
2016-09-28,West Bengal,27.0,91,1004.3,5.6
2016-09-29,West Bengal,27.3,88,1003.5,6.4
2016-09-30,West Bengal,27.9,87,1003.6,6.8
2016-10-01,West Bengal,28.0,87,1005.7,7.2
2016-10-02,West Bengal,27.9,85,1007.2,6.0
2016-10-03,West Bengal,28.7,82,1005.7,4.1
2016-10-04,West Bengal,28.9,82,1004.1,4.4
2016-10-05,West Bengal,27.6,88,1003.5,4.4
2016-10-06,West Bengal,26.7,88,1003.9,6.7
2016-10-07,West Bengal,27.4,88,1004.7,8.5
2016-10-08,West Bengal,27.3,89,1005.2,7.2
2016-10-09,West Bengal,27.0,89,1003.9,6.7
2016-10-10,West Bengal,26.4,92,1002.5,7.8
2016-10-11,West Bengal,26.4,91,1002.1,5.6
2016-10-12,West Bengal,27.2,85,1003.5,8.1
2016-10-13,West Bengal,27.1,75,1006.3,5.6
2016-10-14,West Bengal,26.5,74,1007.3,6.8
2016-10-15,West Bengal,25.6,77,1007.7,7.7
2016-10-16,West Bengal,26.1,78,1008.2,7.5
2016-10-17,West Bengal,26.3,76,1007.0,7.7
2016-10-18,West Bengal,26.8,78,1006.0,7.0
2016-10-19,West Bengal,27.0,80,1005.3,7.2
2016-10-20,West Bengal,26.2,74,1004.7,8.1
2016-10-21,West Bengal,26.0,75,1005.6,7.6
2016-10-22,West Bengal,25.7,77,1006.6,6.6
2016-10-23,West Bengal,25.6,78,1006.1,7.4
2016-10-24,West Bengal,25.5,77,1005.0,7.6
2016-10-25,West Bengal,25.7,78,1005.1,7.4
2016-10-26,West Bengal,25.9,83,1007.7,7.1
2016-10-27,West Bengal,25.6,88,1010.4,4.7
2016-10-28,West Bengal,25.8,87,1009.6,4.8
2016-10-29,West Bengal,25.7,86,1009.7,6.9
2016-10-30,West Bengal,26.0,83,1010.9,8.8
2016-10-31,West Bengal,25.7,85,1012.6,5.4
2016-11-01,West Bengal,26.0,83,1011.6,5.5
2016-11-02,West Bengal,26.6,80,1011.4,6.0
2016-11-03,West Bengal,26.4,84,1011.5,5.9
2016-11-04,West Bengal,24.4,93,1009.9,4.6
2016-11-05,West Bengal,22.8,89,1006.4,12.4
2016-11-06,West Bengal,23.6,78,1006.4,12.9
2016-11-07,West Bengal,24.3,69,1008.6,10.3
2016-11-08,West Bengal,23.3,71,1010.3,7.2
2016-11-09,West Bengal,22.2,71,1011.3,7.3
2016-11-10,West Bengal,22.2,71,1011.0,6.6
2016-11-11,West Bengal,23.4,73,1011.3,5.6
2016-11-12,West Bengal,24.0,72,1012.6,4.5
2016-11-13,West Bengal,24.1,74,1013.6,5.8
2016-11-14,West Bengal,24.2,73,1012.7,5.6
2016-11-15,West Bengal,22.9,74,1012.5,7.5
2016-11-16,West Bengal,21.7,69,1013.1,9.8
2016-11-17,West Bengal,20.7,69,1013.1,8.5
2016-11-18,West Bengal,20.6,71,1011.6,7.6
2016-11-19,West Bengal,21.4,70,1010.4,6.5
2016-11-20,West Bengal,21.3,73,1010.9,6.9
2016-11-21,West Bengal,21.5,72,1010.4,7.1
2016-11-22,West Bengal,22.1,72,1010.0,6.6
2016-11-23,West Bengal,22.3,72,1010.5,5.2
2016-11-24,West Bengal,23.0,72,1010.9,4.3
2016-11-25,West Bengal,22.3,72,1009.8,7.3
2016-11-26,West Bengal,22.4,72,1009.8,5.4
2016-11-27,West Bengal,22.6,75,1009.6,5.6
2016-11-28,West Bengal,23.2,74,1010.4,5.7
2016-11-29,West Bengal,23.3,76,1012.1,4.5
2016-11-30,West Bengal,23.6,77,1013.6,5.4
2016-12-01,West Bengal,23.6,77,1013.6,6.0
2016-12-02,West Bengal,23.8,75,1013.9,5.2
2016-12-03,West Bengal,23.3,72,1015.1,8.1
2016-12-04,West Bengal,22.9,71,1015.1,10.8
2016-12-05,West Bengal,21.9,72,1014.0,10.3
2016-12-06,West Bengal,21.7,75,1014.1,9.7
2016-12-07,West Bengal,21.5,74,1012.8,9.0
2016-12-08,West Bengal,21.3,71,1011.8,9.4
2016-12-09,West Bengal,20.7,73,1010.5,10.0
2016-12-10,West Bengal,19.8,73,1010.7,9.6
2016-12-11,West Bengal,19.9,72,1010.5,8.8
2016-12-12,West Bengal,19.6,71,1011.0,8.6
2016-12-13,West Bengal,19.8,73,1011.8,8.6
2016-12-14,West Bengal,19.2,71,1012.8,9.2
2016-12-15,West Bengal,19.0,67,1013.4,10.3
2016-12-16,West Bengal,18.8,69,1014.1,8.4
2016-12-17,West Bengal,20.4,65,1013.2,8.0
2016-12-18,West Bengal,20.3,68,1014.1,6.1
2016-12-19,West Bengal,20.0,70,1013.6,6.9
2016-12-20,West Bengal,20.1,69,1012.8,6.5
2016-12-21,West Bengal,19.3,67,1012.9,7.4
2016-12-22,West Bengal,19.7,69,1012.0,6.8
2016-12-23,West Bengal,21.3,68,1010.5,6.4
2016-12-24,West Bengal,22.1,69,1010.3,6.0
2016-12-25,West Bengal,21.9,73,1011.6,4.7
2016-12-26,West Bengal,22.1,75,1011.3,6.2
2016-12-27,West Bengal,21.2,73,1013.6,9.7
2016-12-28,West Bengal,19.9,73,1013.7,8.6
2016-12-29,West Bengal,19.7,74,1014.1,7.8
2016-12-30,West Bengal,20.0,73,1014.4,6.1
2016-12-31,West Bengal,20.4,72,1014.1,5.4
2017-01-01,West Bengal,20.5,78,1014.3,4.3
2017-01-02,West Bengal,20.6,78,1014.0,5.5
2017-01-03,West Bengal,20.6,74,1013.2,8.4
2017-01-04,West Bengal,19.7,74,1013.1,8.9
2017-01-05,West Bengal,19.3,75,1012.3,8.9
2017-01-06,West Bengal,18.6,74,1012.2,8.8
2017-01-07,West Bengal,18.2,75,1010.9,8.4
2017-01-08,West Bengal,19.4,72,1010.5,7.3
2017-01-09,West Bengal,20.1,74,1010.3,6.9
2017-01-10,West Bengal,19.8,73,1010.8,8.4
2017-01-11,West Bengal,19.7,68,1011.7,7.2
2017-01-12,West Bengal,18.9,62,1012.4,9.5
2017-01-13,West Bengal,16.8,63,1013.5,8.2
2017-01-14,West Bengal,16.0,58,1014.6,9.9
2017-01-15,West Bengal,15.7,60,1015.1,9.2
2017-01-16,West Bengal,17.6,61,1014.0,7.1
2017-01-17,West Bengal,19.2,65,1014.0,6.4
2017-01-18,West Bengal,19.8,68,1016.4,9.2
2017-01-19,West Bengal,19.4,64,1016.5,11.2
2017-01-20,West Bengal,20.6,59,1016.0,8.4
2017-01-21,West Bengal,19.2,59,1016.4,9.7
2017-01-22,West Bengal,18.8,57,1016.6,9.0
2017-01-23,West Bengal,20.2,59,1015.8,8.0
2017-01-24,West Bengal,20.2,66,1015.9,9.5
2017-01-25,West Bengal,20.7,70,1016.3,7.6
2017-01-26,West Bengal,21.8,70,1015.1,5.2
2017-01-27,West Bengal,21.3,76,1013.2,5.9
2017-01-28,West Bengal,21.3,70,1012.9,10.2
2017-01-29,West Bengal,19.5,64,1014.2,8.9
2017-01-30,West Bengal,20.5,66,1012.8,6.6
2017-01-31,West Bengal,20.3,73,1012.4,6.4
2017-02-01,West Bengal,20.8,72,1013.8,5.3
2017-02-02,West Bengal,20.8,71,1015.5,6.8
2017-02-03,West Bengal,19.8,68,1014.8,9.3
2017-02-04,West Bengal,20.4,72,1013.1,8.6
2017-02-05,West Bengal,21.9,67,1011.9,4.7
2017-02-06,West Bengal,22.8,64,1010.2,4.9
2017-02-07,West Bengal,22.5,67,1010.5,9.0
2017-02-08,West Bengal,22.1,56,1012.2,7.7
2017-02-09,West Bengal,21.5,58,1011.4,6.9
2017-02-10,West Bengal,22.8,73,1010.9,5.5
2017-02-11,West Bengal,23.3,69,1013.4,5.4
2017-02-12,West Bengal,23.6,66,1015.5,5.9
2017-02-13,West Bengal,24.2,65,1016.6,5.0
2017-02-14,West Bengal,23.9,68,1017.4,5.7
2017-02-15,West Bengal,23.8,66,1017.1,7.1
2017-02-16,West Bengal,23.3,63,1014.8,5.7
2017-02-17,West Bengal,23.9,65,1013.9,5.8
2017-02-18,West Bengal,24.3,67,1013.8,5.1
2017-02-19,West Bengal,24.6,74,1011.4,8.3
2017-02-20,West Bengal,25.7,75,1006.8,11.7
2017-02-21,West Bengal,26.3,75,1006.4,17.1
2017-02-22,West Bengal,26.4,76,1007.4,16.7
2017-02-23,West Bengal,26.1,61,1009.7,8.2
2017-02-24,West Bengal,23.7,47,1012.1,7.3
2017-02-25,West Bengal,22.6,46,1011.7,7.9
2017-02-26,West Bengal,22.6,53,1009.5,6.7
2017-02-27,West Bengal,24.0,66,1011.2,6.8
2017-02-28,West Bengal,24.0,60,1011.6,7.0
2017-03-01,West Bengal,24.8,59,1010.8,6.3
2017-03-02,West Bengal,26.2,64,1008.9,11.9
2017-03-03,West Bengal,27.6,53,1006.2,12.3
2017-03-04,West Bengal,26.5,67,1006.2,9.5
2017-03-05,West Bengal,26.4,76,1005.9,11.0
2017-03-06,West Bengal,26.8,65,1006.6,7.7
2017-03-07,West Bengal,26.1,68,1007.4,7.4
2017-03-08,West Bengal,24.4,84,1007.2,7.5
2017-03-09,West Bengal,23.0,86,1006.0,7.4
2017-03-10,West Bengal,25.2,85,1004.9,11.0
2017-03-11,West Bengal,25.0,86,1005.6,11.3
2017-03-12,West Bengal,23.5,75,1008.0,9.2
2017-03-13,West Bengal,22.8,59,1011.5,8.7
2017-03-14,West Bengal,22.9,62,1012.2,5.0
2017-03-15,West Bengal,23.3,62,1011.4,6.2
2017-03-16,West Bengal,23.7,61,1009.5,5.8
2017-03-17,West Bengal,25.3,72,1007.6,8.8
2017-03-18,West Bengal,26.7,72,1007.5,12.1
2017-03-19,West Bengal,25.4,77,1009.8,6.8
2017-03-20,West Bengal,22.8,76,1009.8,9.5
2017-03-21,West Bengal,24.3,72,1011.3,7.6
2017-03-22,West Bengal,25.8,74,1009.4,8.5
2017-03-23,West Bengal,27.2,75,1007.8,10.7
2017-03-24,West Bengal,28.2,74,1007.4,9.9
2017-03-25,West Bengal,28.9,74,1007.6,13.3
2017-03-26,West Bengal,28.0,78,1008.4,13.7
2017-03-27,West Bengal,29.1,72,1008.3,10.8
2017-03-28,West Bengal,28.7,75,1007.3,14.4
2017-03-29,West Bengal,29.4,71,1005.4,13.2
2017-03-30,West Bengal,29.5,74,1005.4,20.6
2017-03-31,West Bengal,29.8,75,1007.0,14.8
2017-04-01,West Bengal,29.4,74,1005.3,17.5
2017-04-02,West Bengal,29.4,75,1003.6,20.6
2017-04-03,West Bengal,30.4,67,1004.0,18.7
2017-04-04,West Bengal,29.9,73,1005.1,19.0
2017-04-05,West Bengal,28.9,77,1005.6,18.7
2017-04-06,West Bengal,29.4,77,1005.6,14.1
2017-04-07,West Bengal,29.7,76,1005.8,14.3
2017-04-08,West Bengal,30.3,74,1005.6,13.9
2017-04-09,West Bengal,29.9,76,1005.6,10.6
2017-04-10,West Bengal,30.0,71,1005.0,8.8
2017-04-11,West Bengal,30.3,55,1005.0,10.0
2017-04-12,West Bengal,29.7,67,1005.8,11.5
2017-04-13,West Bengal,29.3,68,1006.6,14.6
2017-04-14,West Bengal,29.0,65,1006.2,16.2
2017-04-15,West Bengal,28.9,68,1004.4,18.5
2017-04-16,West Bengal,28.9,69,1004.1,9.5
2017-04-17,West Bengal,29.3,68,1005.6,7.2
2017-04-18,West Bengal,29.7,70,1005.4,16.3
2017-04-19,West Bengal,30.2,74,1003.0,22.6
2017-04-20,West Bengal,30.0,74,1002.6,23.0
2017-04-21,West Bengal,30.4,75,1002.1,22.5
2017-04-22,West Bengal,30.4,76,1001.6,20.2
2017-04-23,West Bengal,30.2,78,1002.5,17.4
2017-04-24,West Bengal,30.4,77,1002.2,21.5
2017-04-25,West Bengal,31.0,73,1001.6,18.7
2017-04-26,West Bengal,31.0,69,1003.3,10.9
2017-04-27,West Bengal,30.5,75,1005.1,13.7
2017-04-28,West Bengal,30.4,75,1004.8,12.7
2017-04-29,West Bengal,30.4,73,1005.7,15.7
2017-04-30,West Bengal,30.7,71,1005.4,17.1
2017-05-01,West Bengal,28.7,78,1007.4,12.9
2017-05-02,West Bengal,28.5,76,1008.4,12.2
2017-05-03,West Bengal,30.0,73,1007.5,12.6
2017-05-04,West Bengal,30.5,74,1006.3,13.0
2017-05-05,West Bengal,30.4,76,1005.2,15.7
2017-05-06,West Bengal,30.8,74,1006.3,16.2
2017-05-07,West Bengal,30.9,71,1006.5,12.8
2017-05-08,West Bengal,30.8,72,1005.9,15.9
2017-05-09,West Bengal,28.7,80,1005.2,13.8
2017-05-10,West Bengal,30.1,73,1006.1,8.7
2017-05-11,West Bengal,31.0,71,1006.2,12.1
2017-05-12,West Bengal,31.4,67,1005.9,9.9
2017-05-13,West Bengal,31.7,69,1003.4,12.0
2017-05-14,West Bengal,32.0,69,1001.6,14.7
2017-05-15,West Bengal,32.0,71,1000.0,17.0
2017-05-16,West Bengal,31.2,72,999.8,15.4
2017-05-17,West Bengal,31.1,78,1000.1,8.9
2017-05-18,West Bengal,31.8,74,1001.8,9.8
2017-05-19,West Bengal,32.2,68,1002.5,10.2
2017-05-20,West Bengal,32.1,72,1000.9,15.3
2017-05-21,West Bengal,32.6,70,1000.6,14.5
2017-05-22,West Bengal,32.9,69,1001.5,15.4
2017-05-23,West Bengal,32.6,69,1002.3,14.9
2017-05-24,West Bengal,32.2,70,1001.9,14.4
2017-05-25,West Bengal,31.9,69,1001.3,16.3
2017-05-26,West Bengal,32.0,65,1001.7,13.3
2017-05-27,West Bengal,30.9,69,1001.4,7.7
2017-05-28,West Bengal,30.7,74,1000.1,5.8
2017-05-29,West Bengal,30.6,73,997.4,7.9
2017-05-30,West Bengal,29.9,73,995.9,7.3
2017-05-31,West Bengal,32.1,72,999.1,12.9
2017-06-01,West Bengal,31.9,75,999.9,20.8
2017-06-02,West Bengal,31.3,75,1000.8,20.3
2017-06-03,West Bengal,32.3,73,1000.0,21.7
2017-06-04,West Bengal,32.7,73,998.4,20.7
2017-06-05,West Bengal,32.8,70,999.3,18.6
2017-06-06,West Bengal,31.7,72,1001.3,9.1
2017-06-07,West Bengal,31.3,73,1001.6,8.6
2017-06-08,West Bengal,30.3,77,1000.5,8.3
2017-06-09,West Bengal,30.3,76,999.5,7.9
2017-06-10,West Bengal,30.3,76,998.1,9.5
2017-06-11,West Bengal,28.3,85,995.6,13.1
2017-06-12,West Bengal,28.3,86,995.7,11.4
2017-06-13,West Bengal,30.6,80,998.2,13.5
2017-06-14,West Bengal,30.3,80,1000.5,17.2
2017-06-15,West Bengal,29.9,80,1000.0,10.3
2017-06-16,West Bengal,28.6,86,999.8,7.0
2017-06-17,West Bengal,29.9,83,999.8,13.0
2017-06-18,West Bengal,30.8,79,998.2,15.7
2017-06-19,West Bengal,31.5,78,997.2,15.7
2017-06-20,West Bengal,27.7,91,998.5,8.0
2017-06-21,West Bengal,28.3,87,998.4,4.5
2017-06-22,West Bengal,29.3,82,998.5,6.8
2017-06-23,West Bengal,28.4,88,998.3,7.4
2017-06-24,West Bengal,28.6,85,996.7,6.7
