date,city,latitude,longitude,temperature,humidity,pressure,wind_speed
2010-08-10,Najafgarh,28.6092,76.9798,30.5,77,977.0,4.3
2010-08-11,Najafgarh,28.6092,76.9798,29.3,84,978.0,7.6
2010-08-12,Najafgarh,28.6092,76.9798,28.7,85,978.9,4.4
2010-08-13,Najafgarh,28.6092,76.9798,28.6,86,978.2,3.9
2010-08-14,Najafgarh,28.6092,76.9798,27.6,89,977.8,6.0
2010-08-15,Najafgarh,28.6092,76.9798,28.5,85,978.7,5.9
2010-08-16,Najafgarh,28.6092,76.9798,28.3,87,979.5,5.4
2010-08-17,Najafgarh,28.6092,76.9798,29.0,85,976.5,3.7
2010-08-18,Najafgarh,28.6092,76.9798,28.3,88,975.8,5.1
2010-08-19,Najafgarh,28.6092,76.9798,27.0,92,978.3,4.7
2010-08-20,Najafgarh,28.6092,76.9798,26.6,93,979.9,5.9
2010-08-21,Najafgarh,28.6092,76.9798,26.8,92,977.6,7.6
2010-08-22,Najafgarh,28.6092,76.9798,27.2,89,976.8,10.2
2010-08-23,Najafgarh,28.6092,76.9798,27.9,86,976.5,9.1
2010-08-24,Najafgarh,28.6092,76.9798,28.2,85,976.3,5.7
2010-08-25,Najafgarh,28.6092,76.9798,27.0,86,978.2,5.3
2010-08-26,Najafgarh,28.6092,76.9798,27.2,88,979.5,6.4
2010-08-27,Najafgarh,28.6092,76.9798,28.4,85,978.6,3.7
2010-08-28,Najafgarh,28.6092,76.9798,28.9,84,977.9,4.1
2010-08-29,Najafgarh,28.6092,76.9798,28.4,85,977.7,7.0
2010-08-30,Najafgarh,28.6092,76.9798,28.8,82,976.2,7.9
2010-08-31,Najafgarh,28.6092,76.9798,28.3,84,976.8,8.6
2010-09-01,Najafgarh,28.6092,76.9798,28.3,86,978.6,8.5
2010-09-02,Najafgarh,28.6092,76.9798,27.5,89,979.4,7.4
2010-09-03,Najafgarh,28.6092,76.9798,27.5,89,978.3,5.5
2010-09-04,Najafgarh,28.6092,76.9798,26.9,90,977.0,5.4
2010-09-05,Najafgarh,28.6092,76.9798,26.6,90,978.2,6.6
2010-09-06,Najafgarh,28.6092,76.9798,27.5,86,977.6,4.3
2010-09-07,Najafgarh,28.6092,76.9798,27.0,89,976.7,8.7
2010-09-08,Najafgarh,28.6092,76.9798,26.7,91,978.5,10.3
2010-09-09,Najafgarh,28.6092,76.9798,27.6,84,979.1,13.4
2010-09-10,Najafgarh,28.6092,76.9798,27.2,86,977.7,10.5
2010-09-11,Najafgarh,28.6092,76.9798,26.1,92,977.9,7.9
2010-09-12,Najafgarh,28.6092,76.9798,26.4,90,979.7,5.7
2010-09-13,Najafgarh,28.6092,76.9798,26.2,91,979.1,4.0
2010-09-14,Najafgarh,28.6092,76.9798,26.3,88,978.3,4.4
2010-09-15,Najafgarh,28.6092,76.9798,26.3,88,978.8,5.9
2010-09-16,Najafgarh,28.6092,76.9798,26.3,86,979.3,4.8
2010-09-17,Najafgarh,28.6092,76.9798,27.0,80,979.0,7.0
2010-09-18,Najafgarh,28.6092,76.9798,25.2,84,979.1,6.1
2010-09-19,Najafgarh,28.6092,76.9798,24.2,95,980.3,10.6
2010-09-20,Najafgarh,28.6092,76.9798,24.1,95,979.9,11.7
2010-09-21,Najafgarh,28.6092,76.9798,24.7,94,980.4,10.9
2010-09-22,Najafgarh,28.6092,76.9798,24.7,93,980.1,7.4
2010-09-23,Najafgarh,28.6092,76.9798,25.2,84,981.6,7.7
2010-09-24,Najafgarh,28.6092,76.9798,25.4,82,982.0,4.9
2010-09-25,Najafgarh,28.6092,76.9798,26.6,77,982.8,8.1
2010-09-26,Najafgarh,28.6092,76.9798,26.4,75,984.4,8.1
2010-09-27,Najafgarh,28.6092,76.9798,26.2,70,985.0,9.7
2010-09-28,Najafgarh,28.6092,76.9798,26.0,66,984.5,9.9
2010-09-29,Najafgarh,28.6092,76.9798,26.0,68,985.4,8.5
2010-09-30,Najafgarh,28.6092,76.9798,25.9,71,985.1,7.2
2010-10-01,Najafgarh,28.6092,76.9798,26.8,74,984.5,5.8
2010-10-02,Najafgarh,28.6092,76.9798,27.0,76,984.2,2.6
2010-10-03,Najafgarh,28.6092,76.9798,27.2,73,984.3,5.0
2010-10-04,Najafgarh,28.6092,76.9798,27.1,70,983.3,4.9
2010-10-05,Najafgarh,28.6092,76.9798,26.6,72,982.3,5.4
2010-10-06,Najafgarh,28.6092,76.9798,26.4,73,982.4,4.6
2010-10-07,Najafgarh,28.6092,76.9798,27.0,74,981.9,3.7
2010-10-08,Najafgarh,28.6092,76.9798,26.8,74,980.8,4.6
2010-10-09,Najafgarh,28.6092,76.9798,27.0,72,978.4,5.6
2010-10-10,Najafgarh,28.6092,76.9798,26.3,65,978.1,9.7
2010-10-11,Najafgarh,28.6092,76.9798,25.9,63,982.1,9.1
2010-10-12,Najafgarh,28.6092,76.9798,25.8,62,985.2,8.2
2010-10-13,Najafgarh,28.6092,76.9798,26.0,63,984.9,9.7
2010-10-14,Najafgarh,28.6092,76.9798,26.3,63,983.0,8.6
2010-10-15,Najafgarh,28.6092,76.9798,26.4,66,983.0,6.4
2010-10-16,Najafgarh,28.6092,76.9798,26.3,68,982.8,6.3
2010-10-17,Najafgarh,28.6092,76.9798,26.7,72,983.5,9.1
2010-10-18,Najafgarh,28.6092,76.9798,27.0,72,985.0,7.8
2010-10-19,Najafgarh,28.6092,76.9798,27.1,73,985.0,5.0
2010-10-20,Najafgarh,28.6092,76.9798,26.8,69,984.3,6.7
2010-10-21,Najafgarh,28.6092,76.9798,27.0,63,980.9,5.7
2010-10-22,Najafgarh,28.6092,76.9798,25.5,67,978.2,11.1
2010-10-23,Najafgarh,28.6092,76.9798,24.8,66,981.1,10.0
2010-10-24,Najafgarh,28.6092,76.9798,22.8,59,983.5,9.4
2010-10-25,Najafgarh,28.6092,76.9798,21.9,52,985.6,8.6
2010-10-26,Najafgarh,28.6092,76.9798,22.9,52,987.7,5.8
2010-10-27,Najafgarh,28.6092,76.9798,22.7,51,988.7,7.3
2010-10-28,Najafgarh,28.6092,76.9798,22.0,51,988.2,9.4
2010-10-29,Najafgarh,28.6092,76.9798,22.2,53,988.9,4.6
2010-10-30,Najafgarh,28.6092,76.9798,22.7,56,990.7,6.7
2010-10-31,Najafgarh,28.6092,76.9798,22.8,59,990.6,6.2
2010-11-01,Najafgarh,28.6092,76.9798,22.3,62,987.9,8.0
2010-11-02,Najafgarh,28.6092,76.9798,22.3,60,988.6,6.8
2010-11-03,Najafgarh,28.6092,76.9798,22.4,59,990.2,7.8
2010-11-04,Najafgarh,28.6092,76.9798,22.5,59,989.7,7.0
2010-11-05,Najafgarh,28.6092,76.9798,23.1,60,989.0,5.1
2010-11-06,Najafgarh,28.6092,76.9798,22.7,64,988.1,5.1
2010-11-07,Najafgarh,28.6092,76.9798,22.5,66,988.6,5.6
2010-11-08,Najafgarh,28.6092,76.9798,23.2,64,990.0,6.3
2010-11-09,Najafgarh,28.6092,76.9798,23.4,67,991.9,6.4
2010-11-10,Najafgarh,28.6092,76.9798,22.7,60,990.3,8.1
2010-11-11,Najafgarh,28.6092,76.9798,22.2,58,987.6,4.7
2010-11-12,Najafgarh,28.6092,76.9798,22.8,66,984.8,4.6
2010-11-13,Najafgarh,28.6092,76.9798,22.1,70,985.4,6.5
2010-11-14,Najafgarh,28.6092,76.9798,22.8,73,989.6,6.9
2010-11-15,Najafgarh,28.6092,76.9798,23.1,69,990.5,5.5
2010-11-16,Najafgarh,28.6092,76.9798,21.7,73,988.7,5.1
2010-11-17,Najafgarh,28.6092,76.9798,21.7,82,988.8,5.1
2010-11-18,Najafgarh,28.6092,76.9798,21.0,85,989.5,5.8
2010-11-19,Najafgarh,28.6092,76.9798,20.3,66,988.4,7.7
2010-11-20,Najafgarh,28.6092,76.9798,18.8,54,986.2,10.3
2010-11-21,Najafgarh,28.6092,76.9798,19.0,53,984.9,11.4
2010-11-22,Najafgarh,28.6092,76.9798,18.3,64,986.4,4.8
2010-11-23,Najafgarh,28.6092,76.9798,18.8,67,988.0,6.5
2010-11-24,Najafgarh,28.6092,76.9798,18.3,78,988.4,4.6
2010-11-25,Najafgarh,28.6092,76.9798,19.5,81,988.7,4.2
2010-11-26,Najafgarh,28.6092,76.9798,19.8,72,987.7,8.0
2010-11-27,Najafgarh,28.6092,76.9798,18.6,52,987.1,9.0
2010-11-28,Najafgarh,28.6092,76.9798,17.4,52,989.0,7.9
2010-11-29,Najafgarh,28.6092,76.9798,16.9,55,990.3,8.3
2010-11-30,Najafgarh,28.6092,76.9798,16.8,55,988.3,10.1
2010-12-01,Najafgarh,28.6092,76.9798,16.3,57,988.3,5.7
2010-12-02,Najafgarh,28.6092,76.9798,15.5,64,990.0,7.0
2010-12-03,Najafgarh,28.6092,76.9798,15.2,69,990.8,6.2
2010-12-04,Najafgarh,28.6092,76.9798,15.8,66,989.5,4.0
2010-12-05,Najafgarh,28.6092,76.9798,16.0,67,988.5,4.0
2010-12-06,Najafgarh,28.6092,76.9798,15.5,69,989.5,4.3
2010-12-07,Najafgarh,28.6092,76.9798,14.9,72,989.5,5.0
2010-12-08,Najafgarh,28.6092,76.9798,15.0,73,987.0,6.3
2010-12-09,Najafgarh,28.6092,76.9798,15.4,65,985.9,6.6
2010-12-10,Najafgarh,28.6092,76.9798,14.3,57,985.2,7.8
2010-12-11,Najafgarh,28.6092,76.9798,13.9,56,984.4,9.2
2010-12-12,Najafgarh,28.6092,76.9798,15.2,55,982.8,12.7
2010-12-13,Najafgarh,28.6092,76.9798,14.7,60,986.3,4.9
2010-12-14,Najafgarh,28.6092,76.9798,14.4,60,988.9,8.3
2010-12-15,Najafgarh,28.6092,76.9798,14.3,60,988.9,9.5
2010-12-16,Najafgarh,28.6092,76.9798,14.8,64,989.2,6.2
2010-12-17,Najafgarh,28.6092,76.9798,15.9,66,989.3,3.9
2010-12-18,Najafgarh,28.6092,76.9798,14.6,70,989.5,8.0
2010-12-19,Najafgarh,28.6092,76.9798,14.2,64,992.9,9.0
2010-12-20,Najafgarh,28.6092,76.9798,14.3,53,992.6,13.0
2010-12-21,Najafgarh,28.6092,76.9798,14.4,62,989.2,9.8
2010-12-22,Najafgarh,28.6092,76.9798,14.0,63,984.8,6.1
2010-12-23,Najafgarh,28.6092,76.9798,15.0,64,985.4,9.8
2010-12-24,Najafgarh,28.6092,76.9798,15.0,69,988.1,7.4
2010-12-25,Najafgarh,28.6092,76.9798,14.1,73,988.3,7.3
2010-12-26,Najafgarh,28.6092,76.9798,13.4,74,989.2,5.5
2010-12-27,Najafgarh,28.6092,76.9798,13.3,70,990.0,6.9
2010-12-28,Najafgarh,28.6092,76.9798,12.9,78,990.3,6.2
2010-12-29,Najafgarh,28.6092,76.9798,15.1,80,989.5,5.4
2010-12-30,Najafgarh,28.6092,76.9798,15.9,87,987.2,7.7
2010-12-31,Najafgarh,28.6092,76.9798,13.5,82,987.8,10.3
2011-01-01,Najafgarh,28.6092,76.9798,11.1,81,989.8,9.8
2011-01-02,Najafgarh,28.6092,76.9798,10.9,81,989.8,10.9
2011-01-03,Najafgarh,28.6092,76.9798,9.5,86,992.4,7.0
2011-01-04,Najafgarh,28.6092,76.9798,9.0,81,992.0,8.1
2011-01-05,Najafgarh,28.6092,76.9798,9.3,82,991.1,10.1
2011-01-06,Najafgarh,28.6092,76.9798,8.8,84,992.0,8.8
2011-01-07,Najafgarh,28.6092,76.9798,9.8,80,990.5,7.0
2011-01-08,Najafgarh,28.6092,76.9798,9.1,88,988.4,5.2
2011-01-09,Najafgarh,28.6092,76.9798,9.4,82,989.9,8.7
2011-01-10,Najafgarh,28.6092,76.9798,10.5,80,989.9,13.2
2011-01-11,Najafgarh,28.6092,76.9798,11.9,71,987.9,12.9
2011-01-12,Najafgarh,28.6092,76.9798,12.4,74,986.8,8.2
2011-01-13,Najafgarh,28.6092,76.9798,14.5,72,986.6,7.6
2011-01-14,Najafgarh,28.6092,76.9798,16.2,74,985.6,8.6
2011-01-15,Najafgarh,28.6092,76.9798,13.2,59,987.8,11.4
2011-01-16,Najafgarh,28.6092,76.9798,11.4,67,989.8,14.6
2011-01-17,Najafgarh,28.6092,76.9798,12.0,55,987.2,12.7
2011-01-18,Najafgarh,28.6092,76.9798,12.0,65,987.0,7.3
2011-01-19,Najafgarh,28.6092,76.9798,12.1,61,987.7,12.1
2011-01-20,Najafgarh,28.6092,76.9798,12.6,57,990.1,7.7
2011-01-21,Najafgarh,28.6092,76.9798,14.2,63,990.4,6.6
2011-01-22,Najafgarh,28.6092,76.9798,14.6,68,990.2,7.8
2011-01-23,Najafgarh,28.6092,76.9798,14.8,67,991.8,7.1
2011-01-24,Najafgarh,28.6092,76.9798,14.0,60,992.2,8.9
2011-01-25,Najafgarh,28.6092,76.9798,13.5,58,991.9,5.8
2011-01-26,Najafgarh,28.6092,76.9798,15.3,56,994.4,8.9
2011-01-27,Najafgarh,28.6092,76.9798,12.8,67,994.1,9.7
2011-01-28,Najafgarh,28.6092,76.9798,12.6,63,991.3,7.6
2011-01-29,Najafgarh,28.6092,76.9798,13.5,64,989.4,6.9
2011-01-30,Najafgarh,28.6092,76.9798,14.9,66,991.1,5.9
2011-01-31,Najafgarh,28.6092,76.9798,14.8,69,992.4,9.7
2011-02-01,Najafgarh,28.6092,76.9798,15.0,62,991.6,10.3
2011-02-02,Najafgarh,28.6092,76.9798,15.9,61,991.4,9.4
2011-02-03,Najafgarh,28.6092,76.9798,16.5,66,991.1,7.5
2011-02-04,Najafgarh,28.6092,76.9798,18.5,66,990.1,5.1
2011-02-05,Najafgarh,28.6092,76.9798,20.1,63,987.3,7.8
2011-02-06,Najafgarh,28.6092,76.9798,20.8,64,986.3,10.7
2011-02-07,Najafgarh,28.6092,76.9798,20.6,64,984.4,9.6
2011-02-08,Najafgarh,28.6092,76.9798,16.5,74,986.3,7.9
2011-02-09,Najafgarh,28.6092,76.9798,15.1,65,986.4,10.8
2011-02-10,Najafgarh,28.6092,76.9798,15.4,61,988.0,9.6
2011-02-11,Najafgarh,28.6092,76.9798,16.4,60,989.6,9.8
2011-02-12,Najafgarh,28.6092,76.9798,18.6,56,986.9,8.5
2011-02-13,Najafgarh,28.6092,76.9798,20.4,59,984.5,5.8
2011-02-14,Najafgarh,28.6092,76.9798,19.1,59,984.7,9.5
2011-02-15,Najafgarh,28.6092,76.9798,16.1,86,985.3,8.7
2011-02-16,Najafgarh,28.6092,76.9798,15.7,81,987.1,7.3
2011-02-17,Najafgarh,28.6092,76.9798,14.5,79,989.6,7.3
2011-02-18,Najafgarh,28.6092,76.9798,14.4,71,988.7,8.6
2011-02-19,Najafgarh,28.6092,76.9798,15.2,69,990.7,5.7
2011-02-20,Najafgarh,28.6092,76.9798,15.5,75,991.5,8.3
2011-02-21,Najafgarh,28.6092,76.9798,14.3,83,993.0,7.9
2011-02-22,Najafgarh,28.6092,76.9798,15.2,75,991.1,6.3
2011-02-23,Najafgarh,28.6092,76.9798,17.1,70,990.5,3.9
2011-02-24,Najafgarh,28.6092,76.9798,17.4,73,989.2,6.3
2011-02-25,Najafgarh,28.6092,76.9798,17.1,67,987.2,5.9
2011-02-26,Najafgarh,28.6092,76.9798,16.4,69,989.1,6.7
2011-02-27,Najafgarh,28.6092,76.9798,16.3,65,993.0,8.1
2011-02-28,Najafgarh,28.6092,76.9798,16.6,60,992.3,9.7
2011-03-01,Najafgarh,28.6092,76.9798,16.7,65,990.2,10.7
2011-03-02,Najafgarh,28.6092,76.9798,18.0,70,988.4,5.8
2011-03-03,Najafgarh,28.6092,76.9798,19.0,72,988.0,5.9
2011-03-04,Najafgarh,28.6092,76.9798,18.8,77,988.2,5.9
2011-03-05,Najafgarh,28.6092,76.9798,19.0,72,988.7,8.9
2011-03-06,Najafgarh,28.6092,76.9798,18.9,62,991.1,11.7
2011-03-07,Najafgarh,28.6092,76.9798,19.6,53,991.0,12.2
2011-03-08,Najafgarh,28.6092,76.9798,20.5,57,987.3,10.4
2011-03-09,Najafgarh,28.6092,76.9798,19.7,60,986.3,8.9
2011-03-10,Najafgarh,28.6092,76.9798,19.3,54,989.3,7.2
2011-03-11,Najafgarh,28.6092,76.9798,19.5,54,988.9,10.0
2011-03-12,Najafgarh,28.6092,76.9798,20.3,52,987.7,9.6
2011-03-13,Najafgarh,28.6092,76.9798,21.2,55,986.5,7.6
2011-03-14,Najafgarh,28.6092,76.9798,22.4,56,985.9,7.9
2011-03-15,Najafgarh,28.6092,76.9798,24.2,56,987.4,4.6
2011-03-16,Najafgarh,28.6092,76.9798,24.2,59,985.2,7.5
2011-03-17,Najafgarh,28.6092,76.9798,24.9,61,982.7,7.1
2011-03-18,Najafgarh,28.6092,76.9798,25.8,56,979.7,7.9
2011-03-19,Najafgarh,28.6092,76.9798,25.9,37,977.1,8.0
2011-03-20,Najafgarh,28.6092,76.9798,24.8,36,978.5,9.5
2011-03-21,Najafgarh,28.6092,76.9798,23.4,44,983.2,10.6
2011-03-22,Najafgarh,28.6092,76.9798,23.0,45,983.8,8.1
2011-03-23,Najafgarh,28.6092,76.9798,24.5,44,984.4,6.5
2011-03-24,Najafgarh,28.6092,76.9798,25.2,45,984.7,6.4
2011-03-25,Najafgarh,28.6092,76.9798,24.8,45,985.2,8.8
2011-03-26,Najafgarh,28.6092,76.9798,26.0,42,985.0,10.7
2011-03-27,Najafgarh,28.6092,76.9798,26.5,44,983.7,7.9
2011-03-28,Najafgarh,28.6092,76.9798,27.4,40,982.0,7.5
2011-03-29,Najafgarh,28.6092,76.9798,26.2,51,982.9,12.3
2011-03-30,Najafgarh,28.6092,76.9798,25.4,53,985.2,9.7
2011-03-31,Najafgarh,28.6092,76.9798,24.9,42,984.7,8.8
2011-04-01,Najafgarh,28.6092,76.9798,25.3,41,983.7,8.4
2011-04-02,Najafgarh,28.6092,76.9798,25.8,36,984.3,8.6
2011-04-03,Najafgarh,28.6092,76.9798,25.1,33,985.6,9.6
2011-04-04,Najafgarh,28.6092,76.9798,23.9,30,986.7,9.2
2011-04-05,Najafgarh,28.6092,76.9798,25.2,32,986.4,9.7
2011-04-06,Najafgarh,28.6092,76.9798,25.1,31,986.0,6.9
2011-04-07,Najafgarh,28.6092,76.9798,25.6,32,986.5,9.7
2011-04-08,Najafgarh,28.6092,76.9798,25.5,39,986.5,8.3
2011-04-09,Najafgarh,28.6092,76.9798,26.1,34,986.6,7.4
2011-04-10,Najafgarh,28.6092,76.9798,26.5,37,988.7,10.4
2011-04-11,Najafgarh,28.6092,76.9798,27.8,39,986.1,6.7
2011-04-12,Najafgarh,28.6092,76.9798,26.5,51,984.8,7.1
2011-04-13,Najafgarh,28.6092,76.9798,26.5,50,985.2,7.2
2011-04-14,Najafgarh,28.6092,76.9798,26.9,46,983.9,7.2
2011-04-15,Najafgarh,28.6092,76.9798,28.3,39,982.5,5.9
2011-04-16,Najafgarh,28.6092,76.9798,29.0,39,983.9,6.9
2011-04-17,Najafgarh,28.6092,76.9798,27.4,56,984.0,9.8
2011-04-18,Najafgarh,28.6092,76.9798,26.2,56,983.4,6.8
2011-04-19,Najafgarh,28.6092,76.9798,26.4,45,983.2,8.5
2011-04-20,Najafgarh,28.6092,76.9798,26.3,39,983.8,7.2
2011-04-21,Najafgarh,28.6092,76.9798,27.3,31,983.8,8.6
2011-04-22,Najafgarh,28.6092,76.9798,27.7,29,983.6,8.8
2011-04-23,Najafgarh,28.6092,76.9798,29.0,31,982.0,6.2
2011-04-24,Najafgarh,28.6092,76.9798,30.0,29,980.5,7.3
2011-04-25,Najafgarh,28.6092,76.9798,31.5,27,980.0,6.0
2011-04-26,Najafgarh,28.6092,76.9798,29.9,34,982.1,13.6
2011-04-27,Najafgarh,28.6092,76.9798,30.1,44,982.0,9.9
2011-04-28,Najafgarh,28.6092,76.9798,31.9,36,979.1,7.8
2011-04-29,Najafgarh,28.6092,76.9798,32.3,28,978.7,11.5
2011-04-30,Najafgarh,28.6092,76.9798,32.3,28,980.2,9.3
2011-05-01,Najafgarh,28.6092,76.9798,32.3,22,980.3,10.4
2011-05-02,Najafgarh,28.6092,76.9798,32.4,23,977.8,11.5
2011-05-03,Najafgarh,28.6092,76.9798,32.7,27,976.7,10.8
2011-05-04,Najafgarh,28.6092,76.9798,33.7,29,978.4,9.9
2011-05-05,Najafgarh,28.6092,76.9798,32.9,34,980.1,8.8
2011-05-06,Najafgarh,28.6092,76.9798,30.6,49,980.3,10.6
2011-05-07,Najafgarh,28.6092,76.9798,30.1,49,980.1,9.1
2011-05-08,Najafgarh,28.6092,76.9798,31.3,35,977.8,8.2
2011-05-09,Najafgarh,28.6092,76.9798,32.5,29,976.4,7.8
2011-05-10,Najafgarh,28.6092,76.9798,33.8,25,976.3,12.7
2011-05-11,Najafgarh,28.6092,76.9798,34.0,25,976.1,13.0
2011-05-12,Najafgarh,28.6092,76.9798,34.8,26,976.3,13.9
2011-05-13,Najafgarh,28.6092,76.9798,33.3,31,979.1,9.3
2011-05-14,Najafgarh,28.6092,76.9798,32.9,31,978.6,6.7
2011-05-15,Najafgarh,28.6092,76.9798,33.5,27,980.0,7.8
2011-05-16,Najafgarh,28.6092,76.9798,34.5,27,982.1,5.9
2011-05-17,Najafgarh,28.6092,76.9798,34.7,26,981.5,8.1
2011-05-18,Najafgarh,28.6092,76.9798,35.0,25,978.8,8.1
2011-05-19,Najafgarh,28.6092,76.9798,35.1,34,975.5,11.9
2011-05-20,Najafgarh,28.6092,76.9798,32.4,55,973.9,14.4
2011-05-21,Najafgarh,28.6092,76.9798,31.5,57,974.1,10.1
2011-05-22,Najafgarh,28.6092,76.9798,30.6,61,978.0,6.6
2011-05-23,Najafgarh,28.6092,76.9798,31.3,57,979.0,9.3
2011-05-24,Najafgarh,28.6092,76.9798,33.4,44,977.3,10.4
2011-05-25,Najafgarh,28.6092,76.9798,33.6,43,976.9,11.9
2011-05-26,Najafgarh,28.6092,76.9798,32.8,52,979.1,7.0
2011-05-27,Najafgarh,28.6092,76.9798,31.9,56,981.0,5.6
2011-05-28,Najafgarh,28.6092,76.9798,32.5,51,979.1,7.2
2011-05-29,Najafgarh,28.6092,76.9798,33.9,41,978.3,5.5
2011-05-30,Najafgarh,28.6092,76.9798,33.7,46,977.2,9.0
2011-05-31,Najafgarh,28.6092,76.9798,33.2,48,973.7,13.4
2011-06-01,Najafgarh,28.6092,76.9798,32.2,54,975.4,12.7
2011-06-02,Najafgarh,28.6092,76.9798,30.8,56,979.3,11.9
2011-06-03,Najafgarh,28.6092,76.9798,31.9,51,979.8,8.7
2011-06-04,Najafgarh,28.6092,76.9798,32.2,39,977.7,7.8
2011-06-05,Najafgarh,28.6092,76.9798,33.9,38,976.2,6.8
2011-06-06,Najafgarh,28.6092,76.9798,35.6,36,976.4,8.7
2011-06-07,Najafgarh,28.6092,76.9798,35.8,36,974.7,12.5
2011-06-08,Najafgarh,28.6092,76.9798,33.9,47,973.9,17.0
2011-06-09,Najafgarh,28.6092,76.9798,33.5,50,973.2,12.4
2011-06-10,Najafgarh,28.6092,76.9798,32.8,53,973.9,10.5
2011-06-11,Najafgarh,28.6092,76.9798,34.5,45,972.4,12.2
2011-06-12,Najafgarh,28.6092,76.9798,34.7,47,974.7,9.8
2011-06-13,Najafgarh,28.6092,76.9798,35.0,47,975.3,8.4
2011-06-14,Najafgarh,28.6092,76.9798,35.8,41,973.4,8.5
2011-06-15,Najafgarh,28.6092,76.9798,32.7,57,973.9,8.8
2011-06-16,Najafgarh,28.6092,76.9798,33.3,55,972.0,9.1
2011-06-17,Najafgarh,28.6092,76.9798,33.1,54,971.4,6.2
2011-06-18,Najafgarh,28.6092,76.9798,32.5,62,972.7,6.7
2011-06-19,Najafgarh,28.6092,76.9798,32.2,62,972.1,7.2
2011-06-20,Najafgarh,28.6092,76.9798,32.1,61,973.5,6.2
2011-06-21,Najafgarh,28.6092,76.9798,31.5,68,973.8,5.4
2011-06-22,Najafgarh,28.6092,76.9798,32.9,60,972.6,6.1
2011-06-23,Najafgarh,28.6092,76.9798,32.8,61,972.1,10.6
2011-06-24,Najafgarh,28.6092,76.9798,33.2,59,971.5,5.8
2011-06-25,Najafgarh,28.6092,76.9798,31.4,71,971.1,6.0
2011-06-26,Najafgarh,28.6092,76.9798,28.8,81,972.9,5.0
2011-06-27,Najafgarh,28.6092,76.9798,27.8,85,972.6,3.7
2011-06-28,Najafgarh,28.6092,76.9798,28.8,82,972.1,8.4
2011-06-29,Najafgarh,28.6092,76.9798,27.9,82,972.8,7.0
2011-06-30,Najafgarh,28.6092,76.9798,28.5,82,973.2,8.0
2011-07-01,Najafgarh,28.6092,76.9798,29.9,73,973.8,11.0
2011-07-02,Najafgarh,28.6092,76.9798,30.8,66,974.1,10.9
2011-07-03,Najafgarh,28.6092,76.9798,31.8,59,974.7,10.6
2011-07-04,Najafgarh,28.6092,76.9798,31.9,61,976.9,7.9
2011-07-05,Najafgarh,28.6092,76.9798,32.0,65,977.7,7.5
2011-07-06,Najafgarh,28.6092,76.9798,29.5,75,978.2,11.9
2011-07-07,Najafgarh,28.6092,76.9798,29.2,79,977.3,10.1
2011-07-08,Najafgarh,28.6092,76.9798,28.9,81,978.8,10.3
2011-07-09,Najafgarh,28.6092,76.9798,28.1,83,977.4,5.9
2011-07-10,Najafgarh,28.6092,76.9798,27.6,84,975.7,4.9
2011-07-11,Najafgarh,28.6092,76.9798,28.9,80,975.1,4.2
2011-07-12,Najafgarh,28.6092,76.9798,29.9,80,974.1,6.5
2011-07-13,Najafgarh,28.6092,76.9798,29.3,80,974.0,7.7
2011-07-14,Najafgarh,28.6092,76.9798,28.6,84,973.6,10.8
2011-07-15,Najafgarh,28.6092,76.9798,27.7,86,973.7,10.8
2011-07-16,Najafgarh,28.6092,76.9798,27.8,84,974.2,8.2
2011-07-17,Najafgarh,28.6092,76.9798,27.3,85,973.7,9.3
2011-07-18,Najafgarh,28.6092,76.9798,27.2,86,972.9,7.9
2011-07-19,Najafgarh,28.6092,76.9798,29.5,79,971.2,4.3
2011-07-20,Najafgarh,28.6092,76.9798,31.0,76,969.9,7.4
2011-07-21,Najafgarh,28.6092,76.9798,28.7,84,972.2,6.4
2011-07-22,Najafgarh,28.6092,76.9798,29.7,77,972.4,4.2
2011-07-23,Najafgarh,28.6092,76.9798,28.5,79,973.9,9.5
2011-07-24,Najafgarh,28.6092,76.9798,28.5,76,976.6,13.4
2011-07-25,Najafgarh,28.6092,76.9798,28.7,78,979.9,13.6
2011-07-26,Najafgarh,28.6092,76.9798,30.2,77,980.5,7.4
2011-07-27,Najafgarh,28.6092,76.9798,29.4,82,977.7,8.6
2011-07-28,Najafgarh,28.6092,76.9798,28.3,87,976.0,7.9
2011-07-29,Najafgarh,28.6092,76.9798,27.6,88,976.3,5.3
2011-07-30,Najafgarh,28.6092,76.9798,29.0,83,974.9,5.3
2011-07-31,Najafgarh,28.6092,76.9798,29.9,80,973.4,7.6
2011-08-01,Najafgarh,28.6092,76.9798,29.5,80,973.4,9.6
2011-08-02,Najafgarh,28.6092,76.9798,31.1,73,973.5,10.2
2011-08-03,Najafgarh,28.6092,76.9798,30.2,76,974.3,8.6
2011-08-04,Najafgarh,28.6092,76.9798,29.3,81,974.8,5.1
2011-08-05,Najafgarh,28.6092,76.9798,29.3,82,973.6,5.5
2011-08-06,Najafgarh,28.6092,76.9798,27.9,88,973.1,5.6
2011-08-07,Najafgarh,28.6092,76.9798,28.7,85,973.2,6.4
2011-08-08,Najafgarh,28.6092,76.9798,28.3,83,974.1,13.0
2011-08-09,Najafgarh,28.6092,76.9798,28.9,73,973.9,18.7
2011-08-10,Najafgarh,28.6092,76.9798,27.5,82,974.2,17.2
2011-08-11,Najafgarh,28.6092,76.9798,27.4,86,974.2,11.9
