date,state_code,state_name,actual,normal,deviation,rainfall_1day,rainfall_3day,rainfall_7day
2012-09-05,34,Puducherry,10.67,2.4,344.58,10.67,34.470000000000034,83.90000000000002
2012-09-06,34,Puducherry,1.69,2.6,-35.0,1.69,34.24000000000004,67.74000000000002
2012-09-07,34,Puducherry,2.82,5.0,-43.6,2.82,15.180000000000035,49.860000000000014
2012-09-08,34,Puducherry,8.52,2.9,193.79,8.52,13.030000000000035,49.61000000000002
2012-09-09,34,Puducherry,2.45,4.8,-48.96,2.45,13.790000000000035,49.950000000000024
2012-09-10,34,Puducherry,8.01,5.9,35.76,8.01,18.980000000000036,56.04000000000002
2012-09-11,34,Puducherry,2.63,6.3,-58.25,2.63,13.090000000000035,36.79000000000003
2012-09-12,34,Puducherry,1.85,3.4,-45.59,1.85,12.490000000000038,27.970000000000024
2012-09-13,34,Puducherry,1.52,2.1,-27.62,1.52,6.0000000000000355,27.800000000000022
2012-09-14,34,Puducherry,10.63,1.8,490.56,10.63,14.000000000000036,35.61000000000002
2012-09-15,34,Puducherry,1.98,3.5,-43.43,1.98,14.130000000000038,29.07000000000002
2012-09-16,34,Puducherry,4.57,4.8,-4.79,4.57,17.18000000000004,31.190000000000026
2012-09-17,34,Puducherry,0.42,8.7,-95.17,0.42,6.970000000000036,23.600000000000023
2012-09-18,34,Puducherry,0.11,6.2,-98.23,0.11,5.100000000000036,21.080000000000023
2012-09-19,34,Puducherry,1.21,4.2,-71.19,1.21,1.7400000000000355,20.440000000000023
2012-09-20,34,Puducherry,0.14,6.0,-97.67,0.14,1.4600000000000355,19.060000000000024
2012-09-21,34,Puducherry,19.09,3.3,478.48,19.09,20.440000000000037,27.520000000000024
2012-09-22,34,Puducherry,0.26,3.1,-91.61,0.26,19.490000000000038,25.800000000000022
2012-09-23,34,Puducherry,4.52,5.1,-11.37,4.52,23.870000000000033,25.75000000000002
2012-09-24,34,Puducherry,0.0,1.8,-100.0,0.0,4.780000000000035,25.33000000000002
2012-09-25,34,Puducherry,0.07,5.6,-98.75,0.07,4.590000000000035,25.290000000000017
2012-09-26,34,Puducherry,0.12,5.9,-97.97,0.12,0.19000000000003553,24.20000000000002
2012-09-27,34,Puducherry,10.99,1.0,999.0,10.99,11.180000000000035,35.05000000000002
2012-09-28,34,Puducherry,0.14,0.6,-76.67,0.14,11.250000000000036,16.10000000000002
2012-09-29,34,Puducherry,10.52,3.5,200.57,10.52,21.650000000000034,26.36000000000002
2012-09-30,34,Puducherry,1.54,4.7,-67.23,1.54,12.200000000000035,23.38000000000002
2012-10-01,34,Puducherry,4.73,5.6,-15.54,4.73,16.790000000000035,28.11000000000002
2012-10-02,34,Puducherry,35.89,2.7,1229.26,35.89,42.16000000000004,63.93000000000002
2012-10-03,34,Puducherry,1.76,7.1,-75.21,1.76,42.38000000000004,65.57000000000002
2012-10-04,34,Puducherry,0.04,4.8,-99.17,0.04,37.69000000000003,54.62000000000002
2012-10-05,34,Puducherry,0.15,5.8,-97.41,0.15,1.9500000000000355,54.630000000000024
2012-10-06,34,Puducherry,0.03,1.9,-98.42,0.03,0.22000000000003553,44.14000000000002
2012-10-07,34,Puducherry,1.04,6.5,-84.0,1.04,1.2200000000000355,43.64000000000002
2012-10-08,34,Puducherry,0.0,4.2,-100.0,0.0,1.0700000000000356,38.910000000000025
2012-10-09,34,Puducherry,0.1,3.1,-96.77,0.1,1.1400000000000357,3.1200000000000214
2012-10-10,34,Puducherry,0.75,3.1,-75.81,0.75,0.8500000000000355,2.110000000000021
2012-10-11,34,Puducherry,3.62,5.6,-35.36,3.62,4.470000000000035,5.690000000000021
2012-10-12,34,Puducherry,0.47,6.2,-92.42,0.47,4.840000000000036,6.010000000000021
2012-10-13,34,Puducherry,7.68,4.5,70.67,7.68,11.770000000000035,13.660000000000021
2012-10-14,34,Puducherry,1.58,4.2,-62.38,1.58,9.730000000000036,14.20000000000002
2012-10-15,34,Puducherry,4.06,9.3,-56.34,4.06,13.320000000000036,18.26000000000002
2012-10-16,34,Puducherry,0.02,12.2,-99.84,0.02,5.660000000000035,18.18000000000002
2012-10-17,34,Puducherry,10.72,7.8,37.44,10.72,14.800000000000036,28.150000000000023
2012-10-18,34,Puducherry,4.3,9.9,-56.57,4.3,15.040000000000035,28.830000000000023
2012-10-19,34,Puducherry,11.59,11.0,5.36,11.59,26.610000000000035,39.950000000000024
2012-10-20,34,Puducherry,40.73,4.7,766.6,40.73,56.62000000000003,73.00000000000003
2012-10-21,34,Puducherry,39.45,6.5,506.92,39.45,91.77000000000004,110.87000000000003
2012-10-22,34,Puducherry,16.38,17.2,-4.77,16.38,96.56000000000003,123.19000000000003
2012-10-23,34,Puducherry,2.02,16.7,-87.9,2.02,57.85000000000004,125.19000000000003
2012-10-24,34,Puducherry,6.04,19.7,-69.34,6.04,24.440000000000033,120.51000000000003
2012-10-25,34,Puducherry,2.74,11.7,-76.58,2.74,10.800000000000036,118.95000000000002
2012-10-26,34,Puducherry,0.0,16.4,-100.0,0.0,8.780000000000037,107.36000000000001
2012-10-27,34,Puducherry,0.33,33.1,-99.0,0.33,3.070000000000036,66.96000000000002
2012-10-28,34,Puducherry,0.77,11.1,-93.06,0.77,1.1000000000000356,28.280000000000022
2012-10-29,34,Puducherry,3.87,8.1,-52.22,3.87,4.970000000000036,15.770000000000023
2012-10-30,34,Puducherry,2.04,14.0,-85.43,2.04,6.680000000000035,15.790000000000022
2012-10-31,34,Puducherry,36.2,11.0,229.09,36.2,42.11000000000004,45.950000000000024
2012-11-01,34,Puducherry,40.68,9.4,332.77,40.68,78.92000000000004,83.89000000000001
2012-11-02,34,Puducherry,8.72,7.1,22.82,8.72,85.60000000000004,92.61000000000003
2012-11-03,34,Puducherry,5.93,15.1,-60.73,5.93,55.330000000000034,98.21000000000002
2012-11-04,34,Puducherry,19.13,25.7,-25.56,19.13,33.78000000000004,116.57000000000002
2012-11-05,34,Puducherry,14.9,8.6,73.26,14.9,39.960000000000036,127.60000000000002
2012-11-06,34,Puducherry,1.83,20.6,-91.12,1.83,35.86000000000004,127.39000000000001
2012-11-07,34,Puducherry,0.71,8.0,-91.13,0.71,17.440000000000037,91.90000000000003
2012-11-08,34,Puducherry,6.0,17.5,-65.71,6.0,8.540000000000035,57.22000000000002
2012-11-09,34,Puducherry,0.54,11.1,-95.14,0.54,7.2500000000000355,49.04000000000002
2012-11-10,34,Puducherry,1.33,15.8,-91.58,1.33,7.870000000000036,44.440000000000026
2012-11-11,34,Puducherry,0.26,22.3,-98.83,0.26,2.1300000000000354,25.57000000000002
2012-11-12,34,Puducherry,3.79,14.4,-73.68,3.79,5.380000000000035,14.460000000000022
2012-11-13,34,Puducherry,0.67,10.8,-93.8,0.67,4.720000000000035,13.300000000000022
2012-11-14,34,Puducherry,1.65,4.1,-59.76,1.65,6.110000000000035,14.24000000000002
2012-11-15,34,Puducherry,0.0,12.7,-100.0,0.0,2.3200000000000354,8.24000000000002
2012-11-16,34,Puducherry,0.0,8.2,-100.0,0.0,1.6500000000000354,7.700000000000021
2012-11-17,34,Puducherry,1.61,10.3,-84.37,1.61,1.6100000000000356,7.980000000000021
2012-11-18,34,Puducherry,0.0,9.0,-100.0,0.0,1.6100000000000356,7.720000000000021
2012-11-19,34,Puducherry,0.0,13.1,-100.0,0.0,1.6100000000000356,3.930000000000021
2012-11-20,34,Puducherry,0.0,17.7,-100.0,0.0,0.0,3.260000000000021
2012-11-21,34,Puducherry,0.0,2.8,-100.0,0.0,0.0,1.6100000000000214
2012-11-22,34,Puducherry,27.88,9.3,199.78,27.88,27.880000000000035,29.49000000000002
2012-11-23,34,Puducherry,83.92,15.1,455.76,83.92,111.80000000000004,113.41000000000003
2012-11-24,34,Puducherry,1.86,17.9,-89.61,1.86,113.66000000000004,113.66000000000003
2012-11-25,34,Puducherry,3.8,21.3,-82.16,3.8,89.58000000000004,117.46000000000002
2012-11-26,34,Puducherry,0.0,14.6,-100.0,0.0,5.660000000000043,117.46000000000002
2012-11-27,34,Puducherry,0.0,4.6,-100.0,0.0,3.8000000000000425,117.46000000000002
2012-11-28,34,Puducherry,0.52,14.6,-96.44,0.52,0.5200000000000427,117.98000000000003
2012-11-29,34,Puducherry,0.0,7.5,-100.0,0.0,0.5200000000000427,90.10000000000004
2012-11-30,34,Puducherry,0.0,11.9,-100.0,0.0,0.5200000000000427,6.180000000000028
2012-12-01,34,Puducherry,0.0,14.4,-100.0,0.0,0.0,4.320000000000029
2012-12-02,34,Puducherry,0.0,12.4,-100.0,0.0,0.0,0.5200000000000284
2012-12-03,34,Puducherry,11.0,7.3,50.68,11.0,11.000000000000043,11.520000000000028
2012-12-04,34,Puducherry,65.05,9.6,577.6,65.05,76.05000000000004,76.57000000000002
2012-12-05,34,Puducherry,41.89,8.2,410.85,41.89,117.94000000000004,117.94000000000003
2012-12-06,34,Puducherry,11.59,11.3,2.57,11.59,118.53000000000004,129.53000000000003
2012-12-07,34,Puducherry,0.0,9.8,-100.0,0.0,53.48000000000005,129.53000000000003
2012-12-08,34,Puducherry,0.09,3.8,-97.63,0.09,11.680000000000042,129.62000000000003
2012-12-09,34,Puducherry,0.0,5.0,-100.0,0.0,0.09000000000004263,129.62000000000003
2012-12-10,34,Puducherry,0.0,4.8,-100.0,0.0,0.09000000000004263,118.62000000000003
2012-12-11,34,Puducherry,0.0,6.7,-100.0,0.0,0.0,53.57000000000003
2012-12-12,34,Puducherry,0.0,8.3,-100.0,0.0,0.0,11.680000000000028
2012-12-13,34,Puducherry,0.0,4.4,-100.0,0.0,0.0,0.09000000000002842
2012-12-14,34,Puducherry,0.0,5.4,-100.0,0.0,0.0,0.09000000000002842
2012-12-15,34,Puducherry,0.0,5.4,-100.0,0.0,0.0,0.0
2012-12-16,34,Puducherry,0.0,10.3,-100.0,0.0,0.0,0.0
2012-12-17,34,Puducherry,0.0,9.5,-100.0,0.0,0.0,0.0
2012-12-18,34,Puducherry,0.95,7.3,-86.99,0.95,0.9500000000000426,0.9500000000000284
2012-12-19,34,Puducherry,0.18,4.8,-96.25,0.18,1.1300000000000425,1.1300000000000283
2012-12-20,34,Puducherry,0.0,1.3,-100.0,0.0,1.1300000000000425,1.1300000000000283
2012-12-21,34,Puducherry,0.0,4.4,-100.0,0.0,0.18000000000004263,1.1300000000000283
2012-12-22,34,Puducherry,0.0,18.6,-100.0,0.0,0.0,1.1300000000000283
2012-12-23,34,Puducherry,0.0,6.9,-100.0,0.0,0.0,1.1300000000000283
2012-12-24,34,Puducherry,0.0,4.1,-100.0,0.0,0.0,1.1300000000000283
2012-12-25,34,Puducherry,0.0,6.5,-100.0,0.0,0.0,0.18000000000002842
2012-12-26,34,Puducherry,0.0,11.2,-100.0,0.0,0.0,0.0
2012-12-27,34,Puducherry,0.91,10.1,-90.99,0.91,0.9100000000000427,0.9100000000000285
2012-12-28,34,Puducherry,0.35,8.7,-95.98,0.35,1.2600000000000426,1.2600000000000284
2012-12-29,34,Puducherry,3.54,1.7,108.24,3.54,4.8000000000000425,4.800000000000028
2012-12-30,34,Puducherry,19.31,3.5,451.71,19.31,23.200000000000042,24.110000000000028
2012-12-31,34,Puducherry,3.31,2.7,22.59,3.31,26.16000000000004,27.420000000000027
2013-01-01,34,Puducherry,0.03,8.4,-99.64,0.03,22.65000000000004,27.450000000000028
2013-01-02,34,Puducherry,0.0,1.0,-100.0,0.0,3.3400000000000425,27.450000000000028
2013-01-03,34,Puducherry,0.0,0.5,-100.0,0.0,0.03000000000004263,26.540000000000028
2013-01-04,34,Puducherry,0.0,4.5,-100.0,0.0,0.0,26.190000000000026
2013-01-05,34,Puducherry,0.0,0.5,-100.0,0.0,0.0,22.650000000000027
2013-01-06,34,Puducherry,0.01,1.3,-99.23,0.01,0.010000000000042633,3.3500000000000285
2013-01-07,34,Puducherry,0.0,1.1,-100.0,0.0,0.010000000000042633,0.04000000000002842
2013-01-08,34,Puducherry,0.0,0.5,-100.0,0.0,0.010000000000042633,0.010000000000028422
2013-01-09,34,Puducherry,2.15,0.2,975.0,2.15,2.1500000000000425,2.160000000000028
2013-01-10,34,Puducherry,0.01,0.7,-98.57,0.01,2.1600000000000423,2.170000000000028
2013-01-11,34,Puducherry,0.0,0.8,-100.0,0.0,2.1600000000000423,2.170000000000028
2013-01-12,34,Puducherry,0.01,5.2,-99.81,0.01,0.020000000000042633,2.180000000000028
2013-01-13,34,Puducherry,0.0,1.0,-100.0,0.0,0.010000000000042633,2.1700000000000284
2013-01-14,34,Puducherry,0.0,0.6,-100.0,0.0,0.010000000000042633,2.1700000000000284
2013-01-15,34,Puducherry,0.0,2.0,-100.0,0.0,0.0,2.1700000000000284
2013-01-16,34,Puducherry,0.0,2.4,-100.0,0.0,0.0,0.020000000000028422
2013-01-17,34,Puducherry,0.0,2.7,-100.0,0.0,0.0,0.010000000000028422
2013-01-18,34,Puducherry,0.0,0.5,-100.0,0.0,0.0,0.010000000000028422
2013-01-19,34,Puducherry,0.0,0.3,-100.0,0.0,0.0,0.0
2013-01-20,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-01-21,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-01-22,34,Puducherry,0.0,0.3,-100.0,0.0,0.0,0.0
2013-01-23,34,Puducherry,0.0,0.7,-100.0,0.0,0.0,0.0
2013-01-24,34,Puducherry,0.0,0.9,-100.0,0.0,0.0,0.0
2013-01-25,34,Puducherry,0.0,0.4,-100.0,0.0,0.0,0.0
2013-01-26,34,Puducherry,0.0,0.1,-100.0,0.0,0.0,0.0
2013-01-27,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-01-28,34,Puducherry,0.0,0.8,-100.0,0.0,0.0,0.0
2013-01-29,34,Puducherry,0.16,1.6,-90.0,0.16,0.16000000000004264,0.16000000000002843
2013-01-30,34,Puducherry,0.0,0.0,,0.0,0.16000000000004264,0.16000000000002843
2013-01-31,34,Puducherry,0.0,0.3,-100.0,0.0,0.16000000000004264,0.16000000000002843
2013-02-01,34,Puducherry,0.0,0.0,,0.0,0.0,0.16000000000002843
2013-02-02,34,Puducherry,0.0,0.0,,0.0,0.0,0.16000000000002843
2013-02-03,34,Puducherry,0.0,0.0,,0.0,0.0,0.16000000000002843
2013-02-04,34,Puducherry,0.0,0.0,,0.0,0.0,0.16000000000002843
2013-02-05,34,Puducherry,0.0,0.1,-100.0,0.0,0.0,0.0
2013-02-06,34,Puducherry,0.0,8.5,-100.0,0.0,0.0,0.0
2013-02-07,34,Puducherry,0.0,2.7,-100.0,0.0,0.0,0.0
2013-02-08,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-02-09,34,Puducherry,0.0,0.3,-100.0,0.0,0.0,0.0
2013-02-10,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-02-11,34,Puducherry,0.0,0.5,-100.0,0.0,0.0,0.0
2013-02-12,34,Puducherry,0.0,1.3,-100.0,0.0,0.0,0.0
2013-02-13,34,Puducherry,0.0,2.8,-100.0,0.0,0.0,0.0
2013-02-14,34,Puducherry,0.04,1.1,-96.36,0.04,0.04000000000004263,0.04000000000002842
2013-02-15,34,Puducherry,4.19,0.6,598.33,4.19,4.230000000000043,4.230000000000029
2013-02-16,34,Puducherry,0.27,8.0,-96.63,0.27,4.500000000000043,4.500000000000028
2013-02-17,34,Puducherry,1.57,2.8,-43.93,1.57,6.030000000000043,6.070000000000029
2013-02-18,34,Puducherry,1.68,1.4,20.0,1.68,3.5200000000000427,7.750000000000028
2013-02-19,34,Puducherry,0.12,0.3,-60.0,0.12,3.3700000000000427,7.8700000000000285
2013-02-20,34,Puducherry,0.29,0.2,45.0,0.29,2.0900000000000425,8.160000000000029
2013-02-21,34,Puducherry,0.0,3.6,-100.0,0.0,0.4100000000000426,8.12000000000003
2013-02-22,34,Puducherry,0.0,0.0,,0.0,0.2900000000000426,3.9300000000000286
2013-02-23,34,Puducherry,0.0,0.0,,0.0,0.0,3.6600000000000286
2013-02-24,34,Puducherry,0.0,0.0,,0.0,0.0,2.0900000000000283
2013-02-25,34,Puducherry,0.0,0.5,-100.0,0.0,0.0,0.4100000000000284
2013-02-26,34,Puducherry,0.0,0.2,-100.0,0.0,0.0,0.2900000000000284
2013-02-27,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-02-28,34,Puducherry,0.0,0.7,-100.0,0.0,0.0,0.0
2013-03-01,34,Puducherry,0.0,1.1,-100.0,0.0,0.0,0.0
2013-03-02,34,Puducherry,0.0,0.3,-100.0,0.0,0.0,0.0
2013-03-03,34,Puducherry,0.0,0.4,-100.0,0.0,0.0,0.0
2013-03-04,34,Puducherry,0.0,0.4,-100.0,0.0,0.0,0.0
2013-03-05,34,Puducherry,1.17,0.7,67.14,1.17,1.1700000000000426,1.1700000000000284
2013-03-06,34,Puducherry,5.33,2.4,122.08,5.33,6.500000000000043,6.500000000000028
2013-03-07,34,Puducherry,11.39,1.1,935.45,11.39,17.890000000000043,17.89000000000003
2013-03-08,34,Puducherry,1.97,1.3,51.54,1.97,18.69000000000004,19.860000000000028
2013-03-09,34,Puducherry,0.04,5.8,-99.31,0.04,13.400000000000043,19.90000000000003
2013-03-10,34,Puducherry,0.48,3.4,-85.88,0.48,2.4900000000000424,20.380000000000027
2013-03-11,34,Puducherry,0.0,4.4,-100.0,0.0,0.5200000000000427,20.380000000000027
2013-03-12,34,Puducherry,0.34,0.0,,0.34,0.8200000000000427,19.55000000000003
2013-03-13,34,Puducherry,0.0,0.0,,0.0,0.34000000000004266,14.220000000000029
2013-03-14,34,Puducherry,0.0,0.0,,0.0,0.34000000000004266,2.8300000000000285
2013-03-15,34,Puducherry,0.0,0.0,,0.0,0.0,0.8600000000000284
2013-03-16,34,Puducherry,0.0,0.0,,0.0,0.0,0.8200000000000284
2013-03-17,34,Puducherry,0.0,0.3,-100.0,0.0,0.0,0.34000000000002845
2013-03-18,34,Puducherry,0.0,0.0,,0.0,0.0,0.34000000000002845
2013-03-19,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-03-20,34,Puducherry,0.0,0.3,-100.0,0.0,0.0,0.0
2013-03-21,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-03-22,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-03-23,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-03-24,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-03-25,34,Puducherry,0.0,0.1,-100.0,0.0,0.0,0.0
2013-03-26,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-03-27,34,Puducherry,0.01,0.0,,0.01,0.010000000000042633,0.010000000000028422
2013-03-28,34,Puducherry,0.0,3.6,-100.0,0.0,0.010000000000042633,0.010000000000028422
2013-03-29,34,Puducherry,0.07,0.0,,0.07,0.08000000000004263,0.08000000000002842
2013-03-30,34,Puducherry,0.04,0.2,-80.0,0.04,0.11000000000004265,0.12000000000002842
2013-03-31,34,Puducherry,0.0,0.1,-100.0,0.0,0.11000000000004265,0.12000000000002842
2013-04-01,34,Puducherry,0.0,0.1,-100.0,0.0,0.04000000000004263,0.12000000000002842
2013-04-02,34,Puducherry,0.0,0.1,-100.0,0.0,0.0,0.12000000000002842
2013-04-03,34,Puducherry,0.0,0.0,,0.0,0.0,0.11000000000002844
2013-04-04,34,Puducherry,0.0,0.5,-100.0,0.0,0.0,0.11000000000002844
2013-04-05,34,Puducherry,0.0,0.0,,0.0,0.0,0.04000000000002842
2013-04-06,34,Puducherry,0.0,0.2,-100.0,0.0,0.0,0.0
2013-04-07,34,Puducherry,0.0,0.2,-100.0,0.0,0.0,0.0
2013-04-08,34,Puducherry,0.0,0.2,-100.0,0.0,0.0,0.0
2013-04-09,34,Puducherry,0.0,0.4,-100.0,0.0,0.0,0.0
2013-04-10,34,Puducherry,0.01,0.2,-95.0,0.01,0.010000000000042633,0.010000000000028422
2013-04-11,34,Puducherry,0.0,0.1,-100.0,0.0,0.010000000000042633,0.010000000000028422
2013-04-12,34,Puducherry,0.0,0.3,-100.0,0.0,0.010000000000042633,0.010000000000028422
2013-04-13,34,Puducherry,0.0,1.6,-100.0,0.0,0.0,0.010000000000028422
2013-04-14,34,Puducherry,0.12,1.8,-93.33,0.12,0.12000000000004263,0.13000000000002843
2013-04-15,34,Puducherry,0.1,0.0,,0.1,0.22000000000004263,0.2300000000000284
2013-04-16,34,Puducherry,0.13,0.0,,0.13,0.3500000000000426,0.3600000000000284
2013-04-17,34,Puducherry,0.0,0.1,-100.0,0.0,0.23000000000004264,0.3500000000000284
2013-04-18,34,Puducherry,0.0,1.3,-100.0,0.0,0.13000000000004264,0.3500000000000284
2013-04-19,34,Puducherry,0.0,0.0,,0.0,0.0,0.3500000000000284
2013-04-20,34,Puducherry,0.11,0.1,10.0,0.11,0.11000000000004263,0.4600000000000284
2013-04-21,34,Puducherry,1.68,1.3,29.23,1.68,1.7900000000000427,2.0200000000000284
2013-04-22,34,Puducherry,0.21,0.5,-58.0,0.21,2.0000000000000426,2.1300000000000283
2013-04-23,34,Puducherry,0.81,0.2,305.0,0.81,2.700000000000043,2.810000000000028
2013-04-24,34,Puducherry,0.04,0.0,,0.04,1.0600000000000427,2.850000000000028
2013-04-25,34,Puducherry,0.17,1.1,-84.55,0.17,1.0200000000000427,3.0200000000000284
2013-04-26,34,Puducherry,0.0,1.4,-100.0,0.0,0.21000000000004265,3.0200000000000284
2013-04-27,34,Puducherry,1.11,1.0,11.0,1.11,1.2800000000000427,4.020000000000028
2013-04-28,34,Puducherry,0.15,0.0,,0.15,1.2600000000000426,2.490000000000028
2013-04-29,34,Puducherry,0.19,0.2,-5.0,0.19,1.4500000000000428,2.470000000000028
2013-04-30,34,Puducherry,0.0,0.3,-100.0,0.0,0.3400000000000426,1.6600000000000283
2013-05-01,34,Puducherry,0.0,1.3,-100.0,0.0,0.19000000000004263,1.6200000000000283
2013-05-02,34,Puducherry,0.0,0.2,-100.0,0.0,0.0,1.4500000000000284
2013-05-03,34,Puducherry,0.0,0.2,-100.0,0.0,0.0,1.4500000000000284
2013-05-04,34,Puducherry,0.0,2.0,-100.0,0.0,0.0,0.34000000000002817
2013-05-05,34,Puducherry,0.0,0.1,-100.0,0.0,0.0,0.1900000000000282
2013-05-06,34,Puducherry,0.0,0.6,-100.0,0.0,0.0,0.0
2013-05-07,34,Puducherry,0.0,6.8,-100.0,0.0,0.0,0.0
2013-05-08,34,Puducherry,0.0,0.0,,0.0,0.0,0.0
2013-05-09,34,Puducherry,0.0,0.7,-100.0,0.0,0.0,0.0
2013-05-10,34,Puducherry,0.0,1.3,-100.0,0.0,0.0,0.0
2013-05-11,34,Puducherry,0.0,1.6,-100.0,0.0,0.0,0.0
2013-05-12,34,Puducherry,0.02,1.3,-98.46,0.02,0.020000000000042633,0.0200000000000282
2013-05-13,34,Puducherry,0.99,0.7,41.43,0.99,1.0100000000000426,1.0100000000000282
2013-05-14,34,Puducherry,0.03,0.8,-96.25,0.03,1.0400000000000427,1.0400000000000282
2013-05-15,34,Puducherry,0.22,0.2,10.0,0.22,1.2400000000000426,1.2600000000000282
2013-05-16,34,Puducherry,0.06,0.0,,0.06,0.31000000000004263,1.3200000000000283
2013-05-17,34,Puducherry,0.0,0.1,-100.0,0.0,0.28000000000004266,1.3200000000000283
2013-05-18,34,Puducherry,0.0,1.2,-100.0,0.0,0.06000000000004263,1.3200000000000283
2013-05-19,34,Puducherry,0.28,0.1,180.0,0.28,0.28000000000004266,1.5800000000000283
2013-05-20,34,Puducherry,0.05,0.9,-94.44,0.05,0.33000000000004265,0.6400000000000282
2013-05-21,34,Puducherry,0.71,0.0,,0.71,1.0400000000000427,1.3200000000000283
2013-05-22,34,Puducherry,0.0,0.0,,0.0,0.7600000000000426,1.100000000000028
2013-05-23,34,Puducherry,0.0,0.9,-100.0,0.0,0.7100000000000426,1.040000000000028
2013-05-24,34,Puducherry,0.0,0.9,-100.0,0.0,0.0,1.040000000000028
2013-05-25,34,Puducherry,0.0,1.6,-100.0,0.0,0.0,1.040000000000028
2013-05-26,34,Puducherry,1.31,0.4,227.5,1.31,1.3100000000000427,2.070000000000028
2013-05-27,34,Puducherry,1.27,0.4,217.5,1.27,2.5800000000000427,3.2900000000000285
2013-05-28,34,Puducherry,0.11,0.2,-45.0,0.11,2.6900000000000426,2.6900000000000284
2013-05-29,34,Puducherry,0.06,2.2,-97.27,0.06,1.4400000000000426,2.7500000000000284
2013-05-30,34,Puducherry,0.09,0.3,-70.0,0.09,0.26000000000004264,2.8400000000000283
2013-05-31,34,Puducherry,4.57,0.3,1423.33,4.57,4.720000000000043,7.410000000000029
2013-06-01,34,Puducherry,4.17,2.6,60.38,4.17,8.830000000000044,11.580000000000028
2013-06-02,34,Puducherry,1.09,2.5,-56.4,1.09,9.830000000000044,11.360000000000028
2013-06-03,34,Puducherry,1.84,0.8,130.0,1.84,7.100000000000042,11.930000000000028
2013-06-04,34,Puducherry,0.93,2.4,-61.25,0.93,3.860000000000043,12.750000000000028
2013-06-05,34,Puducherry,0.18,4.2,-95.71,0.18,2.950000000000043,12.87000000000003
2013-06-06,34,Puducherry,0.37,0.4,-7.5,0.37,1.4800000000000426,13.150000000000029
2013-06-07,34,Puducherry,20.56,1.5,1270.67,20.56,21.110000000000042,29.14000000000003
2013-06-08,34,Puducherry,4.38,1.4,212.86,4.38,25.31000000000004,29.350000000000023
2013-06-09,34,Puducherry,1.57,0.1,1470.0,1.57,26.51000000000004,29.830000000000023
2013-06-10,34,Puducherry,0.76,1.4,-45.71,0.76,6.710000000000043,28.750000000000025
2013-06-11,34,Puducherry,1.18,2.3,-48.7,1.18,3.5100000000000424,29.000000000000025
2013-06-12,34,Puducherry,1.12,0.8,40.0,1.12,3.0600000000000427,29.940000000000026
2013-06-13,34,Puducherry,1.12,0.4,180.0,1.12,3.4200000000000426,30.690000000000023
2013-06-14,34,Puducherry,1.08,1.4,-22.86,1.08,3.320000000000043,11.210000000000026
2013-06-15,34,Puducherry,0.76,0.6,26.67,0.76,2.9600000000000426,7.590000000000025
2013-06-16,34,Puducherry,8.8,1.3,576.92,8.8,10.640000000000043,14.820000000000025
2013-06-17,34,Puducherry,2.27,0.6,278.33,2.27,11.830000000000043,16.330000000000027
2013-06-18,34,Puducherry,2.78,0.0,,2.78,13.850000000000044,17.930000000000025
2013-06-19,34,Puducherry,1.23,0.0,,1.23,6.280000000000042,18.040000000000024
2013-06-20,34,Puducherry,1.65,1.0,65.0,1.65,5.660000000000043,18.57000000000002
2013-06-21,34,Puducherry,1.62,0.2,710.0,1.62,4.500000000000043,19.110000000000024
2013-06-22,34,Puducherry,1.39,2.3,-39.57,1.39,4.660000000000043,19.740000000000023
2013-06-23,34,Puducherry,2.53,2.5,1.2,2.53,5.540000000000042,13.470000000000024
2013-06-24,34,Puducherry,1.3,2.7,-51.85,1.3,5.220000000000042,12.500000000000025
2013-06-25,34,Puducherry,1.76,0.2,780.0,1.76,5.5900000000000425,11.480000000000024
2013-06-26,34,Puducherry,1.12,0.9,24.44,1.12,4.180000000000042,11.370000000000026
2013-06-27,34,Puducherry,2.36,0.1,2260.0,2.36,5.240000000000043,12.080000000000025
2013-06-28,34,Puducherry,11.29,0.1,11190.0,11.29,14.770000000000042,21.750000000000025
2013-06-29,34,Puducherry,2.82,0.5,464.0,2.82,16.47000000000004,23.180000000000025
2013-06-30,34,Puducherry,6.21,0.6,935.0,6.21,20.320000000000043,26.86000000000002
2013-07-01,34,Puducherry,2.8,0.5,460.0,2.8,11.830000000000041,28.36000000000002
2013-07-02,34,Puducherry,0.38,0.6,-36.67,0.38,9.390000000000041,26.980000000000025
2013-07-03,34,Puducherry,3.14,3.3,-4.85,3.14,6.320000000000043,29.00000000000002
